"id","district_id","neighborhood_id","name","street","housenumber","city","postcode","amenity","speciality","opening_hours","website","longitude","latitude","wheelchair","description","email","toilets_wheelchair","wheelchair_description","geometry","district","neighborhood"
"8508833125","11012012","1205",Frauenarztpraxis Aphrodite,Edelhofdamm,"8",Berlin,"13465",practice,gynaecology,"Mo,Th 09:00-12:00,15:00-20:00; Tu 07:00-09:00,11:00-16:00; We,Fr 09:00-12:00",,13.293332,52.633619,no,,,,,POINT(13.293332 52.633619),Reinickendorf,Borsigwalde
"929462289","11005005","504",Frauenarztpraxis Berlin,Haberlandweg,,Berlin,"13591",practice,gynaecology,"Mo-Th 08:00-19:00; We,Fr 08:00-12:00",http://www.gyn-praevention.de/,13.155011,52.531897,,,,,,POINT(13.155011 52.531897),Spandau,Wilhelmstadt
"11542616323","11006006","601",Frauenarztpraxis Ehle Kuhlmann Martens,Bismarckstraße,"45-47",Berlin,"12169",practice,abortion;gynaecology,,https://www.tcm-frauenarzt.de/,13.338620,52.451442,,,info@tcm-frauenarzt.de,,,POINT(13.33862 52.451442),Steglitz-Zehlendorf,Wannsee
"9937254469","11010010","1005",Frauenarztpraxis Kerstin Kroll,Oschatzer Ring,"14",Berlin,"12627",practice,gynaecology,,,13.615414,52.541458,,,,,,POINT(13.615414 52.541458),Marzahn-Hellersdorf,Hellersdorf
"11542572006","11001001","102",Frauenarztpraxis Moabit Dr. med. Britta Berger,Calvinstraße,"23",Berlin,"10557",practice,gynaecology;abortion,,https://www.frauenarzt-moabit.de/,13.351848,52.521835,,,berger@frauenarzt-moabit.de,,,POINT(13.351848 52.521835),Mitte,Gesundbrunnen
"11542539396","11008008","801",Frauenarztpraxis Neuköln,Hermannstraße,"162",Berlin,"12051",practice,gynaecology;abortion,,https://www.frauenarztneukoelln.de/,13.430816,52.468898,,,mail@frauenarztneukoelln.de,,,POINT(13.430816 52.468898),Neukölln,Gropiusstadt
"11542534345","11003003","301",Frauenarztpraxis Prenzlauer Berg,Immanuelkirchstraße,"2",Berlin,"10405",practice,gynaecology,Mo 08:00-12:00; Tu 14:00-18:00; We 08:00-13:00; Th 08:00-12:00; Fr 13:00-17:00,https://www.frauenaerztin-prenzlberg.de/,13.422186,52.533026,,,,,,POINT(13.422186 52.533026),Pankow,Wilhelmsruh
"9436903922","11003003","307",Frauenarztpraxis Stadie,Stubnitzstraße,"28",Berlin,"13189",practice,gynaecology,"Mo 13:30-19:00, Tu 09:00-14:00, We 08:30-14:00; Th 14:00-19:00; Fr 09:00-13:00",https://frauenarzt-pankow-stadie.de,13.416072,52.567066,no,,info@frauenarzt-pankow-stadie.de,,,POINT(13.416072 52.567066),Pankow,Wilhelmsruh
"6060793664","11011011","1102",Frauengesundheit Karlshorst,Rheinsteinstraße,"4",Berlin,"10318",practice,gynaecology;obstetrics;acupuncture,"Mo 13:00-20:30; Tu 08:00-13:00,15:00-20:30; We,Th 08:00-18:80; Fr 08:00-14:00",,13.526860,52.482715,yes,,,,,POINT(13.52686 52.482715),Lichtenberg,Rummelsburg
"12715717109","11009009","910",Frauenheilkunde,Kirchstraße,,Berlin,"12555",practice,gynaecology,"Mo 12:00-19:00; Tu 08:00-13:00; We 14:00-19:00 ||We 08:00-13:00 ""nur nach Vereinbarung""; Th 08:00-16:00; Fr 08:00-13:00",https://freiheit-1.de,13.575787,52.447226,,,,,,POINT(13.575787 52.447226),Treptow-Köpenick,Friedrichshagen
"8790423219","11008008","801",Gemeinschaftspraxis Dr. med. Pustelnik,Weserstraße,"217",Berlin,"12047",group_practice,internal,"Mo 11:00-20:00; Tu, Fr 09:00-16:00; We 09:00-12:00; Th 09:00-18:00",,13.425637,52.488371,,,,,,POINT(13.425637 52.488371),Neukölln,Gropiusstadt
"6268927990","11009009","910",Frauenheilkunde und Geburtshilfe,Joachimstraße,"1",Berlin,"12555",practice,gynaecology;obstetrics,"Mo 09:00-16:00, Tu 12:00-16:00, We ""Schwangerenberatung"", Th 12:00-18:00, Fr ""nach Vereinbarung"", Mo 08:30-09:00 open ""Privatsprechstunde"", Tu 16:00-18:30 open ""Privatsprechstunde"", We 08:30-09:30 open ""Privatsprechstunde""; PH off",https://wendenschlosspraxis.berlin/,13.570069,52.452889,,,teamwendenschloss@web.de,,,POINT(13.570069 52.452889),Treptow-Köpenick,Friedrichshagen
"8857312844","11008008","801",Frauenheilkunde und Geburtshilfe MVZ am Hermannplatz,Hermannstraße,"256-258",Berlin,"12049",clinic,gynaecology,,,13.424606,52.485861,no,,,,,POINT(13.424606 52.485861),Neukölln,Gropiusstadt
"6276122496","11007007","702",Frauenheilkunde und Geburtsmedizin,Lauterstraße,"16",Berlin,"12159",practice,gynaecology,"Mo,Tu,Th,Fr 09:00-13:00, Tu,Th 15:00-18:00",https://www.jo-fleischmann.de/,13.334937,52.471953,,,,,,POINT(13.334937 52.471953),Tempelhof-Schöneberg,Lichtenrade
"3374664253","11001001","105",Frauenheilkunde und Geburtsmedizin,Mittelallee,,Berlin,"13353",clinic,gynaecology,,,13.343078,52.542517,,,,,,POINT(13.343078 52.542517),Mitte,Gesundbrunnen
"7707719359","11004004","402",Frauenmedizin am Bundesplatz,Bundesplatz,"3",Berlin,"10715",practice,gynaecology,"Mo,Tu,Fr 08:30-14:30; Th 13:00-19:00",https://www.frauenmedizin-am-bundesplatz.de/,13.327625,52.479573,,,,,,POINT(13.327625 52.479573),Charlottenburg-Wilmersdorf,Halensee
"13008889341","11001001","101",Frauenmitte - Gemeinschaftspraxis für Gynäkologie und Geburtshilfe Dr. Ninette Pustkowski & Ludmilla Schröder,Novalisstraße,,Berlin,"10115",group_practice,gynaecology,"Tu 08:30-14:30; We 09:00-14:30; Fr 08:30-12:30; Th 08:30-12:00,14:00-18:00; Mo 09:00-14:30",,13.388047,52.528953,,,,,,POINT(13.388047 52.528953),Mitte,Gesundbrunnen
"8505637972","11012012","1205",Frauenpraxis Dr. Joanna Breitkreutz,Fürstendamm,"1A",Berlin,"13465",practice,gynaecology,,https://www.frauenpraxis.berlin/,13.292287,52.632699,yes,,,,,POINT(13.292287 52.632699),Reinickendorf,Borsigwalde
"5354951058","11003003","301",Frauenärzte am Mauerpark,Gleimstraße,,Berlin,"10437",practice,gynaecology;pregnancy,"Mo,Tu,Th 09:00-19:00; We 09:00-12:00,15:00-18:00; Sa 09:00-14:00",http://frauenaerzte-am-mauerpark.de/,13.410183,52.547558,,,,,,POINT(13.410183 52.547558),Pankow,Wilhelmsruh
"8223127038","11007007","701",Frauenärztin Dr. Nina Voß,Hauptstraße,"131",Berlin,"10827",practice,gynaecology,"Mo 09:00-13:00,15:00-18:00; Tu 09:00-14:00; We,Fr 09:00-13:00; Th 13:00-18:00",https://www.frauenarzt-berlin-schoeneberg.de/,13.353593,52.484385,,,,,,POINT(13.353593 52.484385),Tempelhof-Schöneberg,Lichtenrade
"11542659210","11001001","102",Frauenärztin Dr. Sabine Müller,Oldenburger Straße,"37",Berlin,"10551",practice,gynaecology;abortion,"Mo,Th 10:00-18:00; Tu 08:00-16:00; We 08:00-13:00",,13.335900,52.530207,,,praxis@hdg-mueller.de,,,POINT(13.3359 52.530207),Mitte,Gesundbrunnen
"11542567890","11004004","401",Frauenärztin Dr. med. Julia Franke,Krumme Straße,"70",Berlin,"10627",practice,gynaecology;abortion,,https://www.dr-julia-franke.de/,13.309621,52.511330,,,praxis@dr-julia-franke.de,,,POINT(13.309621 52.51133),Charlottenburg-Wilmersdorf,Halensee
"3878798864","11009009","910",Frauenärztinnen Köpenick,Mahlsdorfer Straße,"106-107",Berlin,"12555",group_practice,gynaecology;abortion,,www.frauenärztinnen-köpenick.de,13.580058,52.460010,,,info@praxis-riedewald.de,,,POINT(13.580058 52.46001),Treptow-Köpenick,Friedrichshagen
"7774258041","11004004","402",Frauenärztinnen am Bundesplatz,Bundesallee,"56",Berlin,"10715",group_practice,gynaecology,"Mo,Th 08:30-19:00; Tu 08:30-20:00; We 08:30-16:00; Fr 08:30-13:00",https://www.frauenaerztinnen-am-bundesplatz.de,13.328717,52.481309,,,,,,POINT(13.328717 52.481309),Charlottenburg-Wilmersdorf,Halensee
"8506246561","11012012","1205",Frauenärztliche Gemeinschaftspraxis,Wiltinger Straße,"1",Berlin,"13465",group_practice,gynaecology,"Mo,Tu,Th,Fr 08:00-12:00, Mo,Tu 14:00-18:00",https://www.frauenarzt-frohnau.de/,13.290043,52.634574,no,,,,,POINT(13.290043 52.634574),Reinickendorf,Borsigwalde
"7994883602","11004004","407",Friedrich Schmidt-Bleek;Prof. Dr. E. Kastendieck,Joachim-Friedrich-Straße,"45",Berlin,"10711",group_practice,gynaecology,,https://www.schmidt-bleek.de/,13.295832,52.497482,,,,,,POINT(13.295832 52.497482),Charlottenburg-Wilmersdorf,Halensee
"7598149817","11007007","702",Frithjof Schwarz,Bundesallee,"66",Berlin,"12161",practice,internal,Mo 09:00-14:00; Tu 14:00-18:30; We 08:00-10:00; Th 14:00-19:00; Fr 09:00-12:30,https://www.arztpraxis-schwarz.de/,13.327269,52.476237,,,,,,POINT(13.327269 52.476237),Tempelhof-Schöneberg,Lichtenrade
"10089085147","11007007","706",Frossini Kiriakidu,Rehagener Straße,"34",Berlin,"12307",practice,general;proctology,"Mo,Fr 09:00-13:00; Tu 15:00-18:00; Th 14:00-17:00; PH closed; Mo 18:00-19:00 ""Privatsprechstunde""; Tu 09:00-11:00 ""Privatsprechstunde""; Fr 12:00-13:00 ""Privatsprechstunde""; Th 17:00-18:00 ""Privatsprechstunde""",,13.402882,52.386325,,,,,,POINT(13.402882 52.386325),Tempelhof-Schöneberg,Lichtenrade
"9592884390","11004004","401",G. Goudarzi,Wilmersdorfer Straße,"125",Berlin,"10627",practice,general,"Mo-Th 08:30-13:00,15:00-18:00; Fr 08:30-13:00; Sa-Su,PH off",,13.306183,52.509440,,,,,,POINT(13.306183 52.50944),Charlottenburg-Wilmersdorf,Halensee
"9461408620","11006006","601",Gabriele Harke,Schloßstraße,"26",Berlin,"12163",practice,rehabilitation,,,13.322857,52.459561,,,,,,POINT(13.322857 52.459561),Steglitz-Zehlendorf,Wannsee
"2291573031","11007007","702",Galina Heymann,Rheinstraße,"44",Berlin,"12161",practice,general,,,13.329871,52.466025,,,,,,POINT(13.329871 52.466025),Tempelhof-Schöneberg,Lichtenrade
"4226861438","11009009","903",Gastroenterologie Baumschulenweg,Kiefholzstraße,"250",Berlin,"12437",practice,gastroenterology,"Mo-Th 07:00-13:00, Tu,Th 14:30-16:00",http://gastroenterologie-baumschulenweg.de/,13.488939,52.464523,,,,,,POINT(13.488939 52.464523),Treptow-Köpenick,Friedrichshagen
"7704986441","11007007","702",Gastroenterologie Friedenau,Rheinstraße,"2-3",Berlin,"12159",practice,gastroenterology,Mo-We 10:00-17:00; Th 10:00-15:00; Fr 10:00-12:00,https://www.medberlin.de/,13.334631,52.471239,,,,,,POINT(13.334631 52.471239),Tempelhof-Schöneberg,Lichtenrade
"12468627258","11008008","805",Gastroenterologie Gropiusstadt,Johannisthaler Chaussee,"317",Berlin,"12351",practice,gastroenterology,"Mo-Fr 08:30-12:00; Mo-Tu, Th 14:00-17:00; PH off",,13.456072,52.430198,,,,,,POINT(13.456072 52.430198),Neukölln,Gropiusstadt
"10001315675","11004004","405",Gastroenterologie Westend,Hessenallee,,Berlin,"14052",practice,gastroenterology,Mo-Tu 08:00-16:30; We-Fr 08:00-14:00,,13.263323,52.513621,,Praxis für Verdauungs- und Stoffwechselkrankheiten,,,,POINT(13.263323 52.513621),Charlottenburg-Wilmersdorf,Halensee
"10124884274","11007007","701",Gastroenterologie am Bayerischen Platz,Innsbrucker Straße,"58",Berlin,"10825",practice,gastroenterology,,https://gastroenterologen-in-berlin.de/,13.340558,52.487999,,,,,,POINT(13.340558 52.487999),Tempelhof-Schöneberg,Lichtenrade
"7249782641","11003003","301","Gastroenterologie im Mühlenviertel - Dr. Rüdiger Berndt, Dr. Andrea Tornack, Dr. Petra Berndt",Greifswalder Straße,"88",Berlin,"10409",group_practice,gastroenterology,"Mo,Tu,Th 08:00-17:00; We 08:00-15:00; Fr 08:00-13:00",https://www.dr-berndt.berlin/,13.441376,52.542418,,,,,,POINT(13.441376 52.542418),Pankow,Wilhelmsruh
"9556720130","11006006","601",Gastroenterologische Praxis,Düppelstraße,"40",Berlin,"12163",practice,gastroenterology,,http://gastroenterologie-steglitz.de/,13.322603,52.457132,,,,,,POINT(13.322603 52.457132),Steglitz-Zehlendorf,Wannsee
"7244450195","11008008","801","Gemeinschaftspraxis Abdullah Sahan, Sema Erbil-Sahan",Hermannstraße,"7-8",Berlin,,group_practice,pulmonology;internal;allergology;general,"Mo,We,Fr 09:00-13:30; Tu,Th 09:00-17:00",http://lungenpraxis-sahan.de/,13.424045,52.485070,no,Pneumologisch-Allgemeinmedizinische Praxis am Hermannplatz,,,,POINT(13.424045 52.48507),Neukölln,Gropiusstadt
"5137692868","11003003","301",Praxis am Helmi,Schliemannstraße,"13",Berlin,"10437",practice,general;internal,,https://praxis-am-helmi.de/,13.418673,52.542467,,,,,,POINT(13.418673 52.542467),Pankow,Wilhelmsruh
"610474614","11001001","101",Gemeinschaftspraxis Arkonaplatz,Arkonaplatz,"5",Berlin,"10435",group_practice,general;haematology;oncology;internal,Mo-Fr 08:00-12:00,http://www.gemeinschaftspraxis-arkonaplatz.de,13.401340,52.537524,yes,,,,,POINT(13.40134 52.537524),Mitte,Gesundbrunnen
"9501206849","11006006","601",Gemeinschaftspraxis Broddack Gerischer,Filandastraße,"13",Berlin,"12169",group_practice,internal,,https://www.broddack-gerischer.de/,13.333111,52.457671,,,,,,POINT(13.333111 52.457671),Steglitz-Zehlendorf,Wannsee
"11328995107","11008008","801",Gemeinschaftspraxis Dr. Krämer & Dr. Rauh und Kolleg:innen,Karl-Marx-Straße,,Berlin,"12043",group_practice,general,"Mo-Fr 09:00-13:00,15:00-18:00; Fr 09:00-13:00,14:00-16:00",https://www.hausarztneukoelln.de/,13.428526,52.484672,,,,,,POINT(13.428526 52.484672),Neukölln,Gropiusstadt
"11542615356","11002002","202",Gemeinschaftspraxis Dr. Puhlemann und P. Säger,Yorckstraße,"71",Berlin,"10965",group_practice,gynaecology;abortion,,,13.380925,52.492473,no,,yorckfrauen@aerzte-berlin.de,,,POINT(13.380925 52.492473),Friedrichshain-Kreuzberg,Kreuzberg
"4396185289","11009009","914",Gemeinschaftspraxis Dr. med. Saherwala & Ruhl,Alt-Müggelheim,"17",Berlin,"12559",group_practice,general,"Mo,Fr 07:30-13:00, Tu,Th 07:30-11:30,15:00-18:30, We off, PH off",,13.662700,52.412591,yes,,,,,POINT(13.6627 52.412591),Treptow-Köpenick,Friedrichshagen
"8143925999","11004004","402",Gemeinschaftspraxis Frauenärztinnen am Südwestkorso,Südwestkorso,"18",Berlin,"14197",group_practice,gynaecology,Mo 09:00-15:00; We 09:00-13:00; Fr 09:00-12:00; Tu 09:00-15:00,https://www.praxis-suedwestkorso.de/,13.319633,52.472080,,,,,,POINT(13.319633 52.47208),Charlottenburg-Wilmersdorf,Halensee
"9649111847","11005005","508",Gemeinschaftspraxis Hansel,Falkenseer Chaussee,,Berlin,"13583",group_practice,,"Mo, Tu, Th, Fr 09:00-12:00; Mo, Tu, Th 15:00-18:00; We 15:00-18:30",,13.183675,52.548155,,,,,,POINT(13.183675 52.548155),Spandau,Wilhelmstadt
"8589182871","11004004","407",Gemeinschaftspraxis Hohenzollerndamm,Hohenzollerndamm,"47a",Berlin,"10713",group_practice,internal;gastroenterology,"Mo,Tu,Th 08:00-18:30; Fr 08:00-13:00; We 08:00-13:30",https://www.praxis-hohenzollerndamm.de,13.301218,52.488682,,,,,,POINT(13.301218 52.488682),Charlottenburg-Wilmersdorf,Halensee
"4944997007","11007007","701",Gemeinschaftspraxis Kaiser-Wilhelm-Passage,Richard-von-Weizsäcker-Platz,"1-2",Berlin,"10827",group_practice,general;internal;gynaecology;paediatrics;surgery;allergology,,https://www.gemeinschaftspraxis-kwp.de/,13.356879,52.485966,yes,,,,,POINT(13.356879 52.485966),Tempelhof-Schöneberg,Lichtenrade
"9599982850","11003003","301",Gemeinschaftspraxis Kretschmar und Perkmann,Greifswalder Straße,"122",Berlin,"10409",group_practice,neurology;psychiatry,"Tu,We 10:00-15:00",,13.447902,52.545327,,,,,,POINT(13.447902 52.545327),Pankow,Wilhelmsruh
"5915081672","11002002","202",Gemeinschaftspraxis LP10,Lausitzer Platz,"10",Berlin,"10997",group_practice,general;emporiatrics,"Mo-Fr 09:00-12:00, Mo 14:00-17:00, Tu 16:00-19:00, We 14:00-16:00",http://www.praxislp10.de/,13.431752,52.500463,no,,,,,POINT(13.431752 52.500463),Friedrichshain-Kreuzberg,Kreuzberg
"4365093035","11009009","906","Gemeinschaftspraxis Löser, Kaden, Deleré, Knappe",Rudower Straße,"60",Berlin,"12524",group_practice,general,"Mo 08:00-12:00,13:00-18:00; Tu 08:00-12:00,13:00-17:00; We 08:00-12:00,13:00-18:00; Th 08:00-11:00; Fr 08:00-12:00",https://www.hausaerzte-altglienicke.de/,13.538184,52.420713,,,,,,POINT(13.538184 52.420713),Treptow-Köpenick,Friedrichshagen
"8430105023","11008008","801",Gemeinschaftspraxis Musebrink,Sonnenallee,"110",Berlin,"12045",group_practice,general;sports;naturopathy,"Mo,Tu,Th 11:00-17:00 || ""Mittwochs und Freitags nur nach telefonischer Vereinbarung""",,13.440457,52.481281,,,,,,POINT(13.440457 52.481281),Neukölln,Gropiusstadt
"11612834515","11005005","507",Gemeinschaftspraxis Nogai Bosse-Jestaedt,Kaiserstraße,"8",Berlin,"13589",group_practice,general,Mo-Fr 08:00-12:00; Mo 16:00-19:00; Tu 16:00-19:00; Th 15:00-19:00,,13.197353,52.555575,,,,,,POINT(13.197353 52.555575),Spandau,Wilhelmstadt
"8989608062","11002002","202",Gemeinschaftspraxis Schlesisches Tor,Köpenicker Straße,"1",Berlin,"10997",group_practice,general;blood_check,"Mo,Tu,Th 09:00-12:00,15:00-18:00; We,Fr 09:00-12:00; PH off",https://www.praxis-schlesisches-tor.de,13.441593,52.501481,no,,,,,POINT(13.441593 52.501481),Friedrichshain-Kreuzberg,Kreuzberg
"13226482101","11009009","901",Gemeinschaftspraxis Treptower Park,Elsenstraße,"111",Berlin,"12435",group_practice,,"Mo-Tu, Th 09:00-12:00, 15:00-18:00; We, Fr 09:00-12:00",https://www.praxis-schlesisches-tor.de/,13.456555,52.490644,,,info@praxis-schlesisches-tor.de,,,POINT(13.456555 52.490644),Treptow-Köpenick,Friedrichshagen
"7291666921","11012012","1205",Gemeinschaftspraxis Urologie Frohnau,Tannenstraße,"3",Berlin,,group_practice,urology,"Mo,Tu,Th,Fr 08:00-12:00, Mo,Tu 16:00-18:00, Th 14:30-17:00",https://www.urologie-frohnau.de,13.286693,52.630761,,,,,,POINT(13.286693 52.630761),Reinickendorf,Borsigwalde
"7993441902","11004004","402","Gemeinschaftspraxis Wolfgang Hardt, Martina Rehmann",Blissestraße,"29",Berlin,"10713",group_practice,gynaecology,"Mo-Fr 08:00-12:00, Mo,Tu,Th 16:00-18:00",,13.320675,52.482450,,,,,,POINT(13.320675 52.48245),Charlottenburg-Wilmersdorf,Halensee
"6272030286","11007007","702",Gemeinschaftspraxis für Allgemeinmedizin,Lauterstraße,"16",Berlin,"12159",group_practice,general,"Mo,We-Fr 09:00-12:00, Mo,Th 14:00-17:00, Tu 08:00-12:00",https://www.allgemeinmedizin-friedenau.de/,13.334937,52.472005,,,,,,POINT(13.334937 52.472005),Tempelhof-Schöneberg,Lichtenrade
"9556720118","11006006","601",Gemeinschaftspraxis für Frauenheilkunde und Geburtsmedizin,Schloßstraße,"88",Berlin,"12163",group_practice,gynaecology,"Mo,Tu,Th 08:00-18:00; We 08:00-13:00",https://www.schloss88.de/,13.321841,52.457640,,,,,,POINT(13.321841 52.45764),Steglitz-Zehlendorf,Wannsee
"8068408240","11004004","402",Gemeinschaftspraxis für Kinder- und Jugendmedizin,Koblenzer Straße,"2",Berlin,"10715",group_practice,paediatrics,"Mo,Tu,Th 09:00-12:00,15:00-17:00; We,Fr 09:00-14:00",,13.321390,52.481203,,,,,,POINT(13.32139 52.481203),Charlottenburg-Wilmersdorf,Halensee
"5954179409","11011011","1103",Gemeinschaftspraxis für Kinderchirurgie,Frankfurter Allee,"231A",Berlin,"10365",group_practice,paediatrics,"Mo-Th 14:00-18:00, Mo-Fr 08:00-13:00",https://www.kinderchirurgie-berlin.de/,13.495795,52.512716,,,info@kinderchirurgie-berlin.de,,,POINT(13.495795 52.512716),Lichtenberg,Rummelsburg
"3377709972","11003003","301",Gemeinschaftspraxis für Nuklearmedizin Dipl.Med. Thomas Alexander Dr.med Jochen Krätschmer Susan Krüger,Schönhauser Allee,"82",Berlin,"10439",group_practice,nuclear,"Mo 08:00-16:00; Tu,Th 08:00-17:00; We 08:00-15:00; Fr 08:00-15:00",https://nuklearmedizin-berlin.com/,13.414337,52.550339,yes,,,yes,"Eingang Schönhauser Allee zwar mit Stufe, der Fahrstuhl im Innenhof ist aber stufenlos über Wichertstraße 1 erreichbar. Behindertengerechtes WC vorhanden.",POINT(13.414337 52.550339),Pankow,Wilhelmsruh
"13169333031","11007007","703",Gemeinschaftspraxis für Orthopädie Burmeister und Thiemig,Tempelhofer Damm,"159",Berlin,"12099",group_practice,orthopaedics,,http://www.burmeister-thiemig.de/,13.385901,52.463777,,,,,,POINT(13.385901 52.463777),Tempelhof-Schöneberg,Lichtenrade
"12772577644","11011011","1110",Praxisgemeinschaft Dr. Kleina / Dr. Lück,Gehrenseestraße,,Berlin,"13053",group_practice,general,,,13.510141,52.550780,,,,,,POINT(13.510141 52.55078),Lichtenberg,Rummelsburg
"4293494855","11010010","1005","Gemeinschaftspraxis, Dr. med. J. Klinkmüller/ Dr. med. St. Dix",Louis-Lewin-Straße,"125",Berlin,"12627",group_practice,general,,https://www.praxisklinkmueller-dix-giersch.de/,13.618816,52.540557,no,,,yes,,POINT(13.618816 52.540557),Marzahn-Hellersdorf,Hellersdorf
"848507627","11002002","202",Georg Laszlo Kruppa,Skalitzer Straße,"136",Berlin,"10999",practice,neurology,,,13.418431,52.499505,yes,,,,,POINT(13.418431 52.499505),Friedrichshain-Kreuzberg,Kreuzberg
"2957918586","11003003","311",Gerhard Peters,Wilhelm-Wolff-Straße,"29",Berlin,"13156",practice,psychiatry,Mo 09:00-13:00; Tu 13:00-18:00; Th 09:00-13:00; Fr 09:00-13:00,https://www.pinel-medizin.de/team-vor-ort/pankow/psychiater-psychotherapeuten/,13.393604,52.580138,,,medzin.pankow@pinel.de,,,POINT(13.393604 52.580138),Pankow,Wilhelmsruh
"8094802650","11007007","702",Gert Austermann,Friedrich-Wilhelm-Platz,"7",Berlin,"12161",practice,psychotherapy,"""Tel. Voranmeldung erbeten""",,13.327458,52.471701,,,,,,POINT(13.327458 52.471701),Tempelhof-Schöneberg,Lichtenrade
"7599664896","11007007","702",Gertrud Theobald,Sieglindestraße,"6",Berlin,"12159",practice,internal;rheumatology,"Mo-Fr 08:00-12:00, Mo,Th 16:00-18:00",,13.329220,52.476317,no,,,,,POINT(13.32922 52.476317),Tempelhof-Schöneberg,Lichtenrade
"2935287105","11012012","1202",Gesundheitszentrum,Am Borsigturm,,Berlin,"13507",clinic,,,,13.288331,52.583891,yes,,,,,POINT(13.288331 52.583891),Reinickendorf,Borsigwalde
"4448386321","11012012","1201",Gesundheitszentrum,General-Woyna-Straße,"1",Berlin,"13403",clinic,,"Mo,Tu,Th 08:00-14:00,15:00-18:00; We,Fr 08:00-14:00",,13.314955,52.567467,,,,,,POINT(13.314955 52.567467),Reinickendorf,Borsigwalde
"270158086","11001001","101",Gesundheitszentrum,Unter den Linden,,Berlin,"10117",clinic,,,,13.395131,52.517389,,,,,,POINT(13.395131 52.517389),Mitte,Gesundbrunnen
"160618100","11010010","1005","Gesundheitszentrum ""Am grünen Band""",Klausdorfer Straße,"2",Berlin,"12629",clinic,,,https://gesundheitszentrum-am-gruenen-band.de,13.594438,52.545125,yes,,,,,POINT(13.594438 52.545125),Marzahn-Hellersdorf,Hellersdorf
"1075190102","11008008","803",Gesundheitszentrum MACH160,Marienfelder Chaussee,"160",Berlin,"12349",clinic,,,https://mach160.berlin/,13.403062,52.415410,,,,,,POINT(13.403062 52.41541),Neukölln,Gropiusstadt
"52721587","11001001","101","Gesundheitszentrum Marzahn ""Ernst-Ludwig Heim""",Unter den Linden,,Berlin,"10117",clinic,,,,13.395131,52.517389,,,,,,POINT(13.395131 52.517389),Mitte,Gesundbrunnen
"27732969","11011011","1109",Gesundheitszentrum Prerower Platz,Prerower Platz,"4",Berlin,"13051",clinic,,,,13.507538,52.565065,yes,,,yes,,POINT(13.507538 52.565065),Lichtenberg,Rummelsburg
"4134264589","11008008","805",Gesundheitszentrum Radiologie,Lipschitzallee,"20/22",Berlin,"12351",clinic,radiology,,,13.469987,52.429409,,Kernspintomogtaphie (MRT),,,,POINT(13.469987 52.429409),Neukölln,Gropiusstadt
"5996326","11010010","1001",Gesundheitszentrum Springpfuhl,Allee der Kosmonauten,"47",Berlin,"12681",clinic,,"Mo,We-Fr 05:45-20:30; Tu 05:45-21:00; Sa 08:00-12:00",,13.534063,52.526262,yes,,,,Eingang für Rollstuhl Mahrzahner Chaussee,POINT(13.534063 52.526262),Marzahn-Hellersdorf,Hellersdorf
"12850413901","11001001","104",Gesundheitszentrum am Potsdamer Platz,Eichhornstraße,"2",Berlin,"10785",clinic,,Mo-Th 09:00-19:00; Fr 09:00-14:00,https://www.gzpp.de/,13.373933,52.506139,,,info@gzpp.de,,,POINT(13.373933 52.506139),Mitte,Gesundbrunnen
"9509423046","11004004","401",Guido Koschel,Pestalozzistraße,"10",Berlin,"10625",practice,general,,https://beautyfacharztpraxis.de,13.316664,52.507779,no,,,,,POINT(13.316664 52.507779),Charlottenburg-Wilmersdorf,Halensee
"11002539589","11012012","1210",Gunda Reichardt,Senftenberger Ring,"3a",Berlin,"13439",practice,general,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,13.355726,52.597645,yes,,,,,POINT(13.355726 52.597645),Reinickendorf,Borsigwalde
"12927065696","11006006","601",Gustav Hannesen,Südendstraße,"12",Berlin,"12169",practice,,"Mo 9:00-12:00,16:00-18:00, Tu 9:00-12:00, We 9:00-12:00, 16:00-19:00, Th 9:00-12:00, 16:00-18:00, Fr 9:00-12:00",,13.328326,52.456243,no,,,,,POINT(13.328326 52.456243),Steglitz-Zehlendorf,Wannsee
"10696863149","11005005","501",Gustav von Hirschheydt,Schürstraße,"17",Berlin,"13597",practice,general,"Mo-Th 08:00-11:00,14:30-17:00; We off; Fr 06:30-11:00,14:30-17:00",http://www.hausarzthirschheydt.de,13.207751,52.533045,,,,,,POINT(13.207751 52.533045),Spandau,Wilhelmstadt
"4320942589","11002002","201",Guthke & Schneider,Karl-Marx-Allee,"106",Berlin,"10243",group_practice,ophthalmology,"Mo 14:00-17:30,09:00-12:30; Tu 09:00-12:30,14:00-15:30; We-Fr 08:00-11:30",,13.445304,52.516387,no,,,,,POINT(13.445304 52.516387),Friedrichshain-Kreuzberg,Kreuzberg
"12314490417","11003003","301",Gyn-Praxis Nova,Schönhauser Allee,"81",Berlin,"10439",practice,gynaecology;abortion,"Mo-Th 8:30-14:00,Mo-Tu 15:00-18:30,Th 15:00-18:30; Fr 8:30-13:00; PH off",https://praxisnova-berlin.de/,13.414303,52.550166,no,,info@praxisnova-berlin.de,,,POINT(13.414303 52.550166),Pankow,Wilhelmsruh
"3300157794","11003003","305",Gynäkologe,Schönerlinder Weg,,Berlin,"13125",practice,gynaecology,,,13.485460,52.616317,,,,,,POINT(13.48546 52.616317),Pankow,Wilhelmsruh
