id,name,brand,operator,address,latitude,longitude,district,district_id,neighborhood,neighborhood_id,opening_hours,car_wash,compressed_air,wheelchair,fuel:diesel,fuel:octane_95,geometry_wkt
12646545968,unknown gas station,,BVG,,52.5444465,13.4696392,Lichtenberg,11011011,Alt-Hohenschönhausen,1110,,,,,,,POINT (13.469639 52.544446)
12655686687,unknown gas station,,BTB,,52.4307556,13.5339621,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.533962 52.430756)
12663308276,unknown gas station,,qmello,,52.4654807,13.4839163,Treptow-Köpenick,11009009,Baumschulenweg,0903,,,,,,,POINT (13.483916 52.465481)
12687444594,unknown gas station,,Shell Recharge Solutions,,52.5365601,13.2215135,Spandau,11005005,Haselhorst,0502,,,,,,,POINT (13.221514 52.53656)
12687444595,unknown gas station,,Shell Recharge Solutions,,52.5365309,13.2215196,Spandau,11005005,Haselhorst,0502,,,,,,,POINT (13.22152 52.536531)
12705644284,unknown gas station,,EOS,,52.5252648,13.4104755,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.410476 52.525265)
12712901382,unknown gas station,,Qwello,,52.5463558,13.4187267,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.418727 52.546356)
12712907462,unknown gas station,,,,52.5435613,13.4194584,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.419458 52.543561)
12716518710,unknown gas station,,Berliner Stadtwerke,,52.5078542,13.3920132,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.392013 52.507854)
12717114811,unknown gas station,,BVG,,52.5272455,13.4534958,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.453496 52.527246)
12717114824,unknown gas station,,BVG,,52.5274756,13.4533407,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.453341 52.527476)
12723121332,unknown gas station,,,,52.4885539,13.4402565,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.440256 52.488554)
12725559839,unknown gas station,,Ubitricity,,52.5476864,13.1963658,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.196366 52.547686)
12731065601,unknown gas station,,Jolt,,52.526734,13.306494,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.306494 52.526734)
12731298486,unknown gas station,Shell Recharge Solutions,Shell Recharge Solutions,,52.4518022,13.5289781,Treptow-Köpenick,11009009,Niederschöneweide,0905,24/7,,,,,,POINT (13.528978 52.451802)
12731298487,unknown gas station,Shell Recharge Solutions,Shell Recharge Solutions,,52.4517511,13.5289278,Treptow-Köpenick,11009009,Niederschöneweide,0905,24/7,,,,,,POINT (13.528928 52.451751)
12734127791,unknown gas station,,Berliner Verkehrsbetriebe,,52.4899219,13.407157,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.407157 52.489922)
12734127792,unknown gas station,,Berliner Verkehrsbetriebe,,52.4900136,13.4072231,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.407223 52.490014)
12737562940,unknown gas station,,Berliner Stadtwerke,,52.488994,13.3863561,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.386356 52.488994)
12739799699,unknown gas station,,Berliner Stadtwerke,,52.524778,13.4215854,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.421585 52.524778)
12750012518,unknown gas station,,Shell Recharge,,52.4265695,13.2564097,Steglitz-Zehlendorf,11006006,Zehlendorf,0604,,,,,,,POINT (13.25641 52.42657)
12752327159,unknown gas station,,,,52.5022967,13.4023416,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.402342 52.502297)
12759448034,unknown gas station,,Ubitricity,,52.5457785,13.2009076,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.200908 52.545778)
12759448035,unknown gas station,,Ubitricity,,52.545702,13.2013773,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.201377 52.545702)
12759448037,unknown gas station,,UBITRICITY,,52.5454669,13.2016646,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.201665 52.545467)
12759448038,unknown gas station,,Ubitricity,,52.5451109,13.2027008,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.202701 52.545111)
12759448039,unknown gas station,,UBITRICITY,,52.5448684,13.2028568,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.202857 52.544868)
12759448040,unknown gas station,,Ubitricity,,52.5447529,13.2032094,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.203209 52.544753)
12768044237,unknown gas station,cubos,,,52.5085628,13.4239616,Mitte,11001001,Mitte,0101,24/7,,,,,,POINT (13.423962 52.508563)
12770164601,unknown gas station,,Qwello,,52.5167838,13.4364176,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,24/7,,,,,,POINT (13.436418 52.516784)
12770173740,unknown gas station,,EZE,,52.4912892,13.4470835,Treptow-Köpenick,11009009,Alt-Treptow,0901,,,,,,,POINT (13.447084 52.491289)
12770715729,unknown gas station,,Compleo Charging Technologies GmbH,,52.489631,13.4444059,Treptow-Köpenick,11009009,Alt-Treptow,0901,,,,,,,POINT (13.444406 52.489631)
12770821992,unknown gas station,,Qwello,,52.5139234,13.4414711,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.441471 52.513923)
12770926431,unknown gas station,,,,52.4918456,13.44309,Treptow-Köpenick,11009009,Alt-Treptow,0901,,,,,,,POINT (13.44309 52.491846)
12770977647,unknown gas station,,Berliner Stadtwerke,,52.5077312,13.4608295,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.46083 52.507731)
12776552793,unknown gas station,,Stadtwerke Berlin,,52.4917152,13.3491561,Tempelhof-Schöneberg,11007007,Schöneberg,0701,,,,,,,POINT (13.349156 52.491715)
12778153139,unknown gas station,,Berliner Stadtwerke,,52.5073558,13.4649525,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.464952 52.507356)
12783112827,unknown gas station,,,,52.5847723,13.2205862,Reinickendorf,11012012,Konradshöhe,1203,,,,,,,POINT (13.220586 52.584772)
12793532953,unknown gas station,E.ON Drive,E.ON,,52.5122723,13.3093158,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.309316 52.512272)
12804449796,unknown gas station,,qwello,,52.4448388,13.5076464,Treptow-Köpenick,11009009,Johannisthal,0904,,,,,,,POINT (13.507646 52.444839)
12813494656,unknown gas station,Edeka Ladestation,EDEKA Versorgungsgesllschaft,,52.4259971,13.2440116,Steglitz-Zehlendorf,11006006,Zehlendorf,0604,24/7,,,,,,POINT (13.244012 52.425997)
12820979589,unknown gas station,,Berliner Stadtwerke,,52.5143211,13.3311182,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.331118 52.514321)
12823412710,unknown gas station,,Berliner Stadtwerke,,52.4891715,13.4525853,Treptow-Köpenick,11009009,Alt-Treptow,0901,,,,,,,POINT (13.452585 52.489172)
12825821529,unknown gas station,,,,52.5264991,13.2330022,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.233002 52.526499)
12829993956,unknown gas station,,,,52.4846939,13.4798077,Treptow-Köpenick,11009009,Plänterwald,0902,,,,,,,POINT (13.479808 52.484694)
12833578584,ubitricity,ubitricity,ubitricity,,52.5685817,13.3445006,Reinickendorf,11012012,Reinickendorf,1201,,,,,,,POINT (13.344501 52.568582)
12833578622,ubitricity,ubitricity,ubitricity,,52.5699153,13.3425052,Reinickendorf,11012012,Reinickendorf,1201,,,,,,,POINT (13.342505 52.569915)
12834623571,unknown gas station,,,,52.5520562,13.572888,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.572888 52.552056)
12834623572,unknown gas station,,,,52.5520166,13.5728767,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.572877 52.552017)
12836699731,unknown gas station,EZE,EZE,,52.5108735,13.4126178,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.412618 52.510874)
12836762740,unknown gas station,Eze,EZE,,52.5088113,13.4059813,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.405981 52.508811)
12839352833,unknown gas station,,Shell Recharge,,52.4317555,13.2047809,Steglitz-Zehlendorf,11006006,Nikolassee,0606,24/7,,,,,,POINT (13.204781 52.431756)
12844624541,unknown gas station,compleo,Berliner Stadtwerke,,52.5186158,13.4623953,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.462395 52.518616)
12862996888,unknown gas station,HYC 300,becharge,,52.4322934,13.5461883,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.546188 52.432293)
12870887297,unknown gas station,,,,52.429663,13.3217329,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.321733 52.429663)
12874090457,unknown gas station,,EZE,,52.4717693,13.4433451,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.443345 52.471769)
12874131326,unknown gas station,,,,52.4701592,13.4321393,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.432139 52.470159)
12874157141,unknown gas station,,,,52.4692328,13.4371027,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.437103 52.469233)
12874157142,unknown gas station,,,,52.4692432,13.4371905,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.43719 52.469243)
12874787448,unknown gas station,,eze.network GmbH,,52.5051312,13.4445046,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.444505 52.505131)
12874924571,unknown gas station,,,,52.5059308,13.4393572,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.439357 52.505931)
12875428075,unknown gas station,HYC 300,becharge,,52.4323232,13.5462341,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.546234 52.432323)
12875558081,unknown gas station,,,,52.5144818,13.4283993,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.428399 52.514482)
12875558082,unknown gas station,,,,52.5145217,13.4284235,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.428424 52.514522)
12876574572,unknown gas station,,EZE,,52.5434114,13.4214246,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.421425 52.543411)
12877451086,unknown gas station,,,,52.4914687,13.3907312,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.390731 52.491469)
12877800834,unknown gas station,,,,52.5132288,13.4641581,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.464158 52.513229)
12877800835,unknown gas station,,,,52.5132508,13.4641692,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.464169 52.513251)
12877800836,unknown gas station,,,,52.5132711,13.4641803,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.46418 52.513271)
12877800838,unknown gas station,,,,52.5132929,13.4641939,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.464194 52.513293)
12877800859,unknown gas station,,Berliner Stadtwerke,,52.5148212,13.459716,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.459716 52.514821)
12877800861,unknown gas station,,,,52.5146239,13.4711731,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.471173 52.514624)
12877800866,unknown gas station,,Qwello,,52.5164528,13.4706316,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.470632 52.516453)
12877800883,unknown gas station,,Qwello,,52.5164228,13.4564223,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.456422 52.516423)
12877800891,unknown gas station,,,,52.520467,13.4567421,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.456742 52.520467)
12877897159,unknown gas station,E.ON Drive,E.ON,,52.5262206,13.426401,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.426401 52.526221)
12877897160,unknown gas station,E.ON Drive,E.ON,,52.5262599,13.4263385,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.426338 52.52626)
12877897185,unknown gas station,,qwello,,52.5125669,13.4328436,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.432844 52.512567)
12877897192,unknown gas station,,,,52.5034155,13.4527257,Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,,,,,,POINT (13.452726 52.503416)
12877897196,unknown gas station,,Qwello,,52.5017208,13.4429405,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.44294 52.501721)
12877897210,unknown gas station,,Berliner Stadtwerke,,52.4988286,13.4263596,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.42636 52.498829)
12877897236,unknown gas station,,,,52.5009428,13.3975427,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.397543 52.500943)
12877897326,unknown gas station,,,,52.5040388,13.3779784,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.377978 52.504039)
12877897327,unknown gas station,,,,52.5039404,13.3779229,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.377923 52.50394)
12877897358,unknown gas station,,,,52.491515,13.38459,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.38459 52.491515)
12877897365,unknown gas station,,,,52.4867003,13.3839571,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.383957 52.4867)
12877897366,unknown gas station,,,,52.486702,13.3839518,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.383952 52.486702)
12877897384,unknown gas station,,Qwello,,52.4886534,13.4196268,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.419627 52.488653)
12877897385,unknown gas station,,Qwello,,52.4886764,13.419629,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.419629 52.488676)
12878325353,unknown gas station,,EZE,,52.5043407,13.5569675,Marzahn-Hellersdorf,11010010,Biesdorf,1002,,,,,,,POINT (13.556968 52.504341)
12880375149,unknown gas station,,Berliner Stadtwerke,,52.3756133,13.6514501,Treptow-Köpenick,11009009,Schmöckwitz,0915,24/7,,,,,,POINT (13.65145 52.375613)
12880924064,Berlin Supercharger,Tesla Supercharger,Tesla,,52.5193345,13.4164631,Mitte,11001001,Mitte,0101,24/7,,,,,,POINT (13.416463 52.519334)
12880964216,Mariendorfer Damm Supercharger,Tesla Supercharger,Tesla,,52.4264398,13.3932088,Tempelhof-Schöneberg,11007007,Mariendorf,0704,24/7,,,,,,POINT (13.393209 52.42644)
12883511162,unknown gas station,,TankE,,52.5218496,13.3303381,Mitte,11001001,Moabit,0102,,,,,,,POINT (13.330338 52.52185)
12898789905,unknown gas station,,,,52.5204181,13.3941037,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.394104 52.520418)
12905411970,unknown gas station,,Berliner Stadtwerke GmbH,,52.4149895,13.6550853,Treptow-Köpenick,11009009,Müggelheim,0914,,,,,,,POINT (13.655085 52.41499)
12905567421,unknown gas station,,,,52.4738512,13.4240285,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.424028 52.473851)
12905567425,unknown gas station,,,,52.473861,13.4241158,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.424116 52.473861)
12905567427,unknown gas station,,,,52.473856,13.4240713,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.424071 52.473856)
12905567429,unknown gas station,,,,52.4738452,13.4239782,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.423978 52.473845)
12908922404,unknown gas station,,,,52.4529283,13.1424876,Spandau,11005005,Kladow,0506,,,,,,,POINT (13.142488 52.452928)
12910988952,unknown gas station,,Berliner Stadtwerke,,52.5351198,13.2861755,Charlottenburg-Wilmersdorf,11004004,Charlottenburg-Nord,0406,,,,,,,POINT (13.286176 52.53512)
12914264723,unknown gas station,,Berliner Stadtwerke,,52.5209328,13.4038453,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.403845 52.520933)
12917566167,unknown gas station,,Berliner Stadtwerke,,52.5062317,13.4261986,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.426199 52.506232)
12917566298,unknown gas station,,Berliner Stadtwerke,,52.505661,13.4222875,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.422288 52.505661)
12921794236,unknown gas station,,Qwello,,52.5519972,13.4003478,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.400348 52.551997)
12923894066,unknown gas station,,EZE,,52.5333422,13.397638,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.397638 52.533342)
12926267195,unknown gas station,,,,52.5497045,13.4547755,Pankow,11003003,Weißensee,0302,,,,,,,POINT (13.454776 52.549704)
12941284454,unknown gas station,,,,52.5403949,13.205833,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.205833 52.540395)
12941301401,unknown gas station,,,,52.5403696,13.2058192,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.205819 52.54037)
12944865164,unknown gas station,,,,52.4396344,13.4343369,Neukölln,11008008,Britz,0802,,,,,,,POINT (13.434337 52.439634)
12944865165,unknown gas station,,,,52.4397011,13.4343318,Neukölln,11008008,Britz,0802,,,,,,,POINT (13.434332 52.439701)
12944865166,unknown gas station,,,,52.4396999,13.4342934,Neukölln,11008008,Britz,0802,,,,,,,POINT (13.434293 52.4397)
12971137383,unknown gas station,,,,52.544737,13.5452217,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.545222 52.544737)
12973841229,unknown gas station,,,,52.5421924,13.5433289,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.543329 52.542192)
12974054884,unknown gas station,,Qwello,,52.5454967,13.3770603,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.37706 52.545497)
12974054885,unknown gas station,,Qwello,,52.5454736,13.3770251,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.377025 52.545474)
12974557008,unknown gas station,,,,52.5504688,13.5577585,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.557758 52.550469)
12980880599,unknown gas station,,qwello,,52.4877141,13.5174184,Lichtenberg,11011011,Karlshorst,1102,,,,,,,POINT (13.517418 52.487714)
12981892393,unknown gas station,,Qwello,,52.5457213,13.4105342,Pankow,11003003,Prenzlauer Berg,0301,,,,,,,POINT (13.410534 52.545721)
12982356151,unknown gas station,qwello,Qwello,,52.42214,13.5751125,Treptow-Köpenick,11009009,Grünau,0913,24/7,,,,,,POINT (13.575112 52.42214)
12982356152,unknown gas station,qwello,Qwello,,52.4221149,13.57504,Treptow-Köpenick,11009009,Grünau,0913,24/7,,,,,,POINT (13.57504 52.422115)
12988410483,unknown gas station,,Berliner Stadtwerke,,52.5012868,13.4232813,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.423281 52.501287)
12988426699,unknown gas station,,EZE,,52.5007156,13.433164,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.433164 52.500716)
12989676438,unknown gas station,,,,52.4998225,13.3986581,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.398658 52.499822)
12990318111,unknown gas station,,Berliner Stadtwerke,,52.4931181,13.3955154,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.395515 52.493118)
12990318112,unknown gas station,,Berliner Stadtwerke,,52.4931256,13.3954497,Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,,,,,,POINT (13.39545 52.493126)
12992250976,Ladestation,,,,52.5543015,13.4176327,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.417633 52.554302)
12994008702,unknown gas station,,,,52.523376,13.3007148,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.300715 52.523376)
12996983949,unknown gas station,Berliner Stadtwerke,Berliner Stadtwerke,,52.5281334,13.5478643,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.547864 52.528133)
12999430835,unknown gas station,,,,52.5234087,13.2886842,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.288684 52.523409)
12999994223,unknown gas station,,Qwello,,52.4778867,13.4341572,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.434157 52.477887)
12999994224,unknown gas station,,Qwello,,52.4778813,13.4341087,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.434109 52.477881)
12999994225,unknown gas station,,Qwello,,52.477876,13.43406,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.43406 52.477876)
12999994226,unknown gas station,,Qwello,,52.4778702,13.4340121,Neukölln,11008008,Neukölln,0801,,,,,,,POINT (13.434012 52.47787)
13001784641,unknown gas station,,ADAPT APARTMENTS,,52.4324862,13.5327975,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.532798 52.432486)
13001784642,unknown gas station,,ADAPT APARTMENTS,,52.4325264,13.5328717,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.532872 52.432526)
13002295997,unknown gas station,,Qwello,,52.5562043,13.4167949,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.416795 52.556204)
13002295998,unknown gas station,,Qwello,,52.5562043,13.4167049,Pankow,11003003,Pankow,0307,,,,,,,POINT (13.416705 52.556204)
13003906611,unknown gas station,,,,52.519964,13.3086183,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.308618 52.519964)
13004049952,Solarladestation,,,,52.5420341,13.3437845,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.343784 52.542034)
13015165180,unknown gas station,,Berliner Stadtwerke,,52.5175861,13.2902509,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.290251 52.517586)
13015999472,unknown gas station,Berliner Stadtwerke,Berliner Stadtwerke,,52.5589961,13.350063,Mitte,11001001,Wedding,0105,,,,,,,POINT (13.350063 52.558996)
13017527540,unknown gas station,,City Concept E-Ladestationen GmbH,,52.5137073,13.2879033,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.287903 52.513707)
13018743219,unknown gas station,,,,52.5175588,13.2965562,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.296556 52.517559)
13018821791,unknown gas station,,,,52.5144029,13.3008534,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.300853 52.514403)
13020395398,unknown gas station,Vattenfall InCharge,,,52.4342121,13.5561642,Treptow-Köpenick,11009009,Adlershof,0907,,,,,,,POINT (13.556164 52.434212)
13038821067,unknown gas station,,Shell Recharge Solutions,,52.5183203,13.4967746,Lichtenberg,11011011,Lichtenberg,1103,,,,,,,POINT (13.496775 52.51832)
13038901065,Innogy,Innogy,Innogy,,52.5405722,13.5743506,Marzahn-Hellersdorf,11010010,Marzahn,1001,,,,,,,POINT (13.574351 52.540572)
13039494921,unknown gas station,,Berliner Stadtwerke,,52.4960559,13.455796,Treptow-Köpenick,11009009,Alt-Treptow,0901,,,,,,,POINT (13.455796 52.496056)
13045113301,unknown gas station,,,,52.5145741,13.5835071,Marzahn-Hellersdorf,11010010,Kaulsdorf,1003,,,,,,,POINT (13.583507 52.514574)
13045113302,unknown gas station,,,,52.5146139,13.5835925,Marzahn-Hellersdorf,11010010,Kaulsdorf,1003,,,,,,,POINT (13.583592 52.514614)
13046329626,unknown gas station,,Berliner Stadtwerke,,52.5565833,13.4702273,Pankow,11003003,Weißensee,0302,,,,,,,POINT (13.470227 52.556583)
13046496913,unknown gas station,,,,52.5203586,13.4866613,Lichtenberg,11011011,Lichtenberg,1103,,,,,,,POINT (13.486661 52.520359)
13048217513,unknown gas station,,,,52.5473885,13.3929428,Mitte,11001001,Gesundbrunnen,0106,,,,,,,POINT (13.392943 52.547388)
13052315758,unknown gas station,,Kaufland,,52.5222434,13.4071267,Mitte,11001001,Mitte,0101,,,,,,,POINT (13.407127 52.522243)
13056323250,unknown gas station,,,,52.5624574,13.3571508,Reinickendorf,11012012,Reinickendorf,1201,,,,,,,POINT (13.357151 52.562457)
13057782621,unknown gas station,,Berliner Stadtwerke,,52.5147246,13.3214414,Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,,,,,,POINT (13.321441 52.514725)
13059783190,unknown gas station,,,,52.5732738,13.3737277,Reinickendorf,11012012,Reinickendorf,1201,,,,,,,POINT (13.373728 52.573274)
13066260937,unknown gas station,,,,52.5352533,13.2030992,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.203099 52.535253)
13069445415,unknown gas station,,,,52.5371206,13.1873598,Spandau,11005005,Spandau,0501,,,,,,,POINT (13.18736 52.537121)
13071563716,unknown gas station,,EDEKA,,52.4418348,13.2990196,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,24/7,,,,,,POINT (13.29902 52.441835)
13071574252,unknown gas station,,Kaufland,,52.4234139,13.3123312,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.312331 52.423414)
13071574253,unknown gas station,,EWE Go,,52.4197987,13.313445,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.313445 52.419799)
13071591314,unknown gas station,,be emobil,,52.4365745,13.2923351,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,24/7,,,,,,POINT (13.292335 52.436574)
13071591315,unknown gas station,,Kaufland,,52.4173575,13.2861747,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.286175 52.417358)
13071591316,unknown gas station,,Pfalzwerke,,52.417526,13.2878103,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,24/7,,,,,,POINT (13.28781 52.417526)
13082022147,ubitricity,ubitricity,ubitricity,,52.4129747,13.3025008,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.302501 52.412975)
13082022148,ubitricity,ubitricity,ubitricity,,52.4132005,13.3022654,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.302265 52.4132)
13082022149,ubitricity,ubitricity,ubitricity,,52.4134238,13.302022,Steglitz-Zehlendorf,11006006,Lichterfelde,0602,,,,,,,POINT (13.302022 52.413424)
13084116862,unknown gas station,,,,52.5779203,13.3147421,Reinickendorf,11012012,Borsigwalde,1211,,,,,,,POINT (13.314742 52.57792)
13084686450,unknown gas station,Mennekes,ENGIE Deutschland GmbH,,52.4770451,13.3610087,Tempelhof-Schöneberg,11007007,Schöneberg,0701,24/7,,,,,,POINT (13.361009 52.477045)
13089514437,unknown gas station,,,,52.5721522,13.3784171,Reinickendorf,11012012,Reinickendorf,1201,,,,,,,POINT (13.378417 52.572152)
13096752392,unknown gas station,,,,52.5231897,13.5902083,Marzahn-Hellersdorf,11010010,Hellersdorf,1005,,,,,,,POINT (13.590208 52.52319)
13096752393,unknown gas station,,,,52.5231832,13.5902461,Marzahn-Hellersdorf,11010010,Hellersdorf,1005,,,,,,,POINT (13.590246 52.523183)
13097870695,unknown gas station,EZE,EZE,,52.4426551,13.518098,Treptow-Köpenick,11009009,Johannisthal,0904,,,,,,,POINT (13.518098 52.442655)
13100211370,unknown gas station,,,,52.6339477,13.4959862,Pankow,11003003,Buch,0309,,,,,,,POINT (13.495986 52.633948)
