theater_id,name,name_key,place_type,operator,opening_hours,wheelchair,screen,website,phone,email,addr_full,addr_street,addr_housenumber,addr_postcode,addr_city,addr_country,theatre_tags,theatre_category,district_id,district,neighborhood_id,longitude,latitude,last_updated
thb_8d6be87279af,Titania-Palast,titania-palast,cinema,<NA>,"""Kasseneröffnung 30 min vor der ersten Vorstellung""",limited,,https://www.cineplex.de/berlin-titania/,+491805050520,,Gutsmuthsstraße 27-28 12163 Berlin,Gutsmuthsstraße,27-28,12163,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0601,13.3266521,52.46414819999998,2025-10-12T23:39:15+02:00
thb_50fa5a918360,Theater im Nikolaiviertel,im-nikolaiviertel,theatre,<NA>,<NA>,,,http://www.theater-im-nikolaiviertel.de/,,,,,,,Berlin,DE,,,11001001,Mitte,0101,13.407829999999999,52.51654099999999,2025-10-12T23:39:15+02:00
thb_ef24da0ae20e,Zimmertheater Steglitz,zimmertheater-steglitz,theatre,<NA>,<NA>,limited,,http://www.zimmertheater-steglitz.de/,+493025058078,,Bornstraße 17 12163 Berlin,Bornstraße,17,12163,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0601,13.321304699999999,52.466759499999995,2025-10-12T23:39:15+02:00
thb_089e4d79610a,Ballhaus Ost,ballhaus-ost,theatre,<NA>,<NA>,limited,,https://www.ballhausost.de/,+493044049250,info@ballhausost.de,Pappelallee 15 10437 Berlin,Pappelallee,15,10437,Berlin,DE,,,11003003,Pankow,0301,13.4149784,52.5430767,2025-10-12T23:39:15+02:00
thb_ad64c30371c0,Wohnzimmerclub,wohnzimmerclub,theatre,<NA>,<NA>,limited,,,,,,,,,Berlin,DE,,,11008008,Neukölln,0801,13.424982699999997,52.491131899999985,2025-10-12T23:39:15+02:00
thb_5ddcbcd15b3f,Theater am Frankfurter Tor,am-frankfurter-tor,theatre,<NA>,<NA>,no,,https://www.theater-am-frankfurter-tor.de/,,,,,,,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.450876199999998,52.51663739999999,2025-10-12T23:39:15+02:00
thb_6673110e21d1,OpenAirKino Spandau,openairkino-spandau,cinema,<NA>,<NA>,yes,,http://www.openairkino-spandau.de/,+49303336081,,Carl-Schurz-Straße 13 13597 Berlin,Carl-Schurz-Straße,13,13597,Berlin,DE,,,11005005,Spandau,0501,13.2015024,52.5364431,2025-10-12T23:39:15+02:00
thb_d4e259aa623c,Zauberlounge,zauberlounge,theatre,<NA>,<NA>,,,https://www.zauberlounge.de/,,,Horstweg 3 14059 Berlin,Horstweg,3,14059,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.295502,52.511902299999996,2025-10-12T23:39:15+02:00
thb_63ea198a8652,F40 - English Theatre Berlin,f40---english-berlin,theatre,<NA>,<NA>,limited,,https://www.etberlin.de/,+49306911211,tickets@etberlin.de,Fidicinstraße 40 10965 Berlin,Fidicinstraße,40,10965,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.388108200000001,52.48732950000001,2025-10-12T23:39:15+02:00
thb_25d0c47e8c72,Das Weite Theater,das-weite,theatre,Das Weite Theater e.V.,<NA>,yes,,https://www.das-weite-theater.de/,+49309917927,pupp@das-weite-theater.de,Storkower Str 207 10369 Berlin,Storkower Str,207,10369,Berlin,DE,puppet,puppet_theatre,11011011,Lichtenberg,1111,13.4651975,52.52472680000001,2025-10-12T23:39:15+02:00
thb_0fd2f4a04f93,Theater der kleinen Form,der-kleinen-form,theatre,KiT - Kinder im Theater e.V.,<NA>,no,,http://www.theater-der-kleinen-form.de/,+493029350461,theater@niva.de,Gubener Straße 45 10243 Berlin,Gubener Straße,45,10243,Berlin,DE,puppet,puppet_theatre,11002002,Friedrichshain-Kreuzberg,0201,13.448780799999998,52.51181359999999,2025-10-12T23:39:15+02:00
thb_c2ae75a7b7fc,Theater O-TonArt,o-tonart,theatre,Art aller Art e.V.,<NA>,,,https://www.o-tonart.de/,+493037447808,,Kulmer Straße 20a 10783 Berlin,Kulmer Straße,20a,10783,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0701,13.364547599999998,52.49197559999998,2025-10-12T23:39:15+02:00
thb_8e5fdbe0502e,Theater o.N.,on,theatre,Theater o.N. e.V.,<NA>,no,,https://www.theater-on.de/,+49304409214,info@theater-on.de,Kollwitzstraße 53 10405 Berlin,Kollwitzstraße,53,10405,Berlin,DE,,,11003003,Pankow,0301,13.4162235,52.534984800000004,2025-10-12T23:39:15+02:00
thb_801063fb072e,bat-Studiotheater,bat-studiotheater,theatre,<NA>,<NA>,yes,,https://www.bat-berlin.de/,+4930755417777,karten@bat-berlin.de,Belforter Straße 15 10405 Berlin,Belforter Straße,15,10405,Berlin,DE,,,11003003,Pankow,0301,13.418434,52.53181639999999,2025-10-12T23:39:15+02:00
thb_dfad063ce0a5,HAU 3 (Hebbel am Ufer),hau-3-hebbel-am-ufer,theatre,<NA>,<NA>,no,,http://www.hebbel-am-ufer.de/,+493025900427,info@hebbel-am-ufer.de,Tempelhofer Ufer 10 10963 Berlin,Tempelhofer Ufer,10,10963,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.385688399999998,52.49733899999998,2025-10-12T23:39:15+02:00
thb_740ee5c0f7c2,UNI.T,unit,theatre,<NA>,<NA>,no,,https://www.udk-berlin.de/universitaet/fakultaet-darstellende-kunst/unit-theater-der-universitaet-der-kuenste-berlin/,+493031852678,unitheater@gmail.com,Fasanenstraße 1b 10623 Berlin,Fasanenstraße,1b,10623,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.3289883,52.5098457,2025-10-12T23:39:15+02:00
thb_98be41c13a93,Kleinkunstkeller,kleinkunstkeller,theatre,<NA>,<NA>,no,,http://www.kabarett-mueckenstich-berlin.de/,,,,,,,Berlin,DE,cabaret,cabaret,11002002,Friedrichshain-Kreuzberg,0202,13.416266599999998,52.49251869999999,2025-10-12T23:39:15+02:00
thb_e882b4cbf8b9,Prime Time Theater,prime-time,theatre,<NA>,<NA>,yes,,https://www.primetimetheater.de/,+493049907958,,Müllerstraße 163 13353 Berlin,Müllerstraße,163,13353,Berlin,DE,,,11001001,Mitte,0105,13.3633056,52.5434945,2025-10-12T23:39:15+02:00
thb_dab0633b116f,Die Musenstube,die-musenstube,theatre,<NA>,<NA>,,,http://www.musenstube.de/,,,,,,,Berlin,DE,cabaret,cabaret,11008008,Neukölln,0801,13.431958399999997,52.48603909999999,2025-10-12T23:39:15+02:00
thb_246c60741fce,Theater im Keller,im-keller,theatre,<NA>,<NA>,no,,http://www.tikberlin.de/,+49306231452,,Weserstraße 211 12047 Berlin,Weserstraße,211,12047,Berlin,DE,variety,variety,11008008,Neukölln,0801,13.427762699999999,52.48841999999999,2025-10-12T23:39:15+02:00
thb_19eefde2b7e3,Sweet Secrets,sweet-secrets,cinema,<NA>,<NA>,yes,,,,,Jüdenstraße 29 13597 Berlin,Jüdenstraße,29,13597,Berlin,DE,,,11005005,Spandau,0501,13.202807399999998,52.5383336,2025-10-12T23:39:15+02:00
thb_3160aa47e51b,Stage Theater am Potsdamer Platz,stage-am-potsdamer-platz,theatre,Stage Entertainment Germany GmbH,<NA>,no,,,+4930259290,,Marlene-Dietrich-Platz 1 10785 Berlin,Marlene-Dietrich-Platz,1,10785,Berlin,DE,stage,stage,11001001,Mitte,0104,13.372119299999998,52.5072208,2025-10-12T23:39:15+02:00
thb_fe1147872a71,Dancetheater LaborGRAS.com,dancetheater-laborgrascom,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.4214048,52.4967578,2025-10-12T23:39:15+02:00
thb_15a51bf9a635,Kammerspiele,kammerspiele,theatre,<NA>,<NA>,yes,,https://www.deutschestheater.de/,+493028441221,service@deutschestheater.de,Schumannstraße 14a 10117 Berlin,Schumannstraße,14a,10117,Berlin,DE,,,11001001,Mitte,0101,13.381399199999999,52.524274999999996,2025-10-12T23:39:15+02:00
thb_1809a2434e69,Kammerspiele,kammerspiele,theatre,<NA>,<NA>,yes,,https://www.deutschestheater.de/,+493028441221,service@deutschestheater.de,Schumannstraße 14a 10117 Berlin,Schumannstraße,14a,10117,Berlin,DE,,,11001001,Mitte,0101,13.381399199999999,52.524274999999996,2025-10-12T23:39:15+02:00
thb_42920e20fe92,Maxim-Gorki-Theater,maxim-gorki-,theatre,<NA>,<NA>,yes,,https://www.gorki.de/,+4930202210,kontakt@gorki.de,Am Festungsgraben 2 10117 Berlin,Am Festungsgraben,2,10117,Berlin,DE,drama,drama,11001001,Mitte,0101,13.3950767,52.5190141,2025-10-12T23:39:15+02:00
thb_424fb64df68e,BühnenRausch,bühnenrausch,theatre,<NA>,<NA>,no,,https://buehnenrausch.de/,+493044673264,,Erich-Weinert-Straße 27 10439 Berlin,Erich-Weinert-Straße,27,10439,Berlin,DE,,,11003003,Pankow,0301,13.4183206,52.5514416,2025-10-12T23:39:15+02:00
thb_2c241b323663,Kino Sex Shop,sex-shop,cinema,<NA>,<NA>,no,,,,,,,,,Berlin,DE,,,11008008,Neukölln,0801,13.4275386,52.489616899999994,2025-10-12T23:39:15+02:00
thb_6d4b42916d6d,Berliner Tschechow Theater,berliner-tschechow,theatre,<NA>,<NA>,yes,,,,,Märkische Allee 410 12689 Berlin,Märkische Allee,410,12689,Berlin,DE,,,11010010,Marzahn-Hellersdorf,1001,13.568259299999998,52.5713652,2025-10-12T23:39:15+02:00
thb_6dca3ca8eb15,Theater unterm Turm,unterm-turm,theatre,<NA>,<NA>,,,http://theateruntermturm.de/,,,Düsseldorfer Straße 2 10719 Berlin,Düsseldorfer Straße,2,10719,Berlin,DE,drama,drama,11004004,Charlottenburg-Wilmersdorf,0402,13.325428799999997,52.4950885,2025-10-12T23:39:15+02:00
thb_36c941008293,Kleine Nachtrevue,kleine-nachtrevue,theatre,Sylvia Schmid,<NA>,no,,https://www.kleine-nachtrevue.de/,+49302188950,info@kleine-nachtrevue.de,Kurfürstenstraße 116 10787 Berlin,Kurfürstenstraße,116,10787,Berlin,DE,burlesque,burlesque,11007007,Tempelhof-Schöneberg,0701,13.347997599999998,52.503318799999995,2025-10-12T23:39:15+02:00
thb_c9e5116b4ec5,b-ware! ladenkino,b-ware-ladenkino,cinema,<NA>,10:45+,limited,3.0,https://ladenkino.de/,+493020078888,bware@ladenkino.de,Gärtnerstraße 19 10245 Berlin,Gärtnerstraße,19,10245,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.461648499999999,52.51187509999999,2025-10-12T23:39:15+02:00
thb_201090b35973,Filmtheater am Friedrichshain,filmtheater-am-friedrichshain,cinema,Yorck Kinogruppe,<NA>,limited,5.0,https://yorck.de/kinos/filmtheater-am-friedrichshain,+493042845188,,Bötzowstraße 1-5 10407 Berlin,Bötzowstraße,1-5,10407,Berlin,DE,,,11003003,Pankow,0301,13.430273500000002,52.529030600000006,2025-10-12T23:39:15+02:00
thb_e69a00a9d9db,Tempodrom,tempodrom,theatre,Tempodrom Betriebsgesellschaft mbH & Co. KG,<NA>,yes,,https://www.tempodrom.de/,+4930747370,info@tempodrom.de,Möckernstraße 10 10963 Berlin,Möckernstraße,10,10963,Berlin,DE,amphi,amphi,11002002,Friedrichshain-Kreuzberg,0202,13.381180999999998,52.5016098,2025-10-12T23:39:15+02:00
thb_726f40272433,filmkunst 66,filmkunst-66,cinema,Regina Ziegler und Tanja Ziegler GbR,<NA>,limited,,http://www.filmkunst66.de/,+49308821753,,Bleibtreustraße 12 10623 Berlin,Bleibtreustraße,12,10623,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.3196567,52.5044255,2025-10-12T23:39:15+02:00
thb_3cfebb00d434,Cosmic Comedy Club,cosmic-comedy-club,theatre,<NA>,<NA>,limited,,http://www.comedyclub.de/berlin/start.php,+4917674410877,,Schönhauser Allee 184 10119 Berlin,Schönhauser Allee,184,10119,Berlin,DE,,,11003003,Pankow,0301,13.410002999999998,52.5298014,2025-10-12T23:39:15+02:00
thb_730cb066fe28,Freie Theateranstalten Berlin,freie-theateranstalten-berlin,theatre,<NA>,<NA>,limited,,http://www.freietheateranstalten.de/,,,Klausenerplatz 19 14059 Berlin,Klausenerplatz,19,14059,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.2899708,52.5182934,2025-10-12T23:39:15+02:00
thb_9cee4b99c9ab,BE-KAS Sexothek & Kino,be-kas-sexothek,cinema,<NA>,<NA>,no,,,,,,,,,Berlin,DE,,,11008008,Neukölln,0801,13.429545799999998,52.4837967,2025-10-12T23:39:15+02:00
thb_f0220d2be15c,Fabriktheater,fabriktheater,theatre,Fabriktheater Moabit e.V.,<NA>,no,,https://fabrik.theater/,,mail@fabrik.theater,Lehrter Straße 35 10557 Berlin,Lehrter Straße,35,10557,Berlin,DE,,,11001001,Mitte,0102,13.359503400000001,52.53427119999999,2025-10-12T23:39:15+02:00
thb_82043cbfadb2,Delphi LUX,delphi-lux,cinema,Yorck Kinogruppe,"""30 Minuten vor Vorstellungsbeginn""",yes,7.0,https://yorck.de/kinos/delphi-lux,+4930322931322,,Kantstraße 10 10623 Berlin,Kantstraße,10,10623,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.3305818,52.5060698,2025-10-12T23:39:15+02:00
thb_48bd65742fc7,Theater Artenschutz,artenschutz,theatre,<NA>,<NA>,no,,https://www.artenschutztheater.de/,,,372 10557 Berlin,,372,10557,Berlin,DE,,,11001001,Mitte,0102,13.3586326,52.52053519999999,2025-10-12T23:39:15+02:00
thb_ec9897140203,Eva Lichtspiele,eva,cinema,<NA>,<NA>,limited,,http://www.eva-lichtspiele.de/,+493092255305,,Blissestraße 18 10713 Berlin,Blissestraße,18,10713,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0402,13.3200059,52.484681999999985,2025-10-12T23:39:15+02:00
thb_654e1a6131eb,Kino Krokodil,krokodil,cinema,<NA>,"""varies according to the monthly program (see website kino-krokodile.de, fliers)""",no,,https://kino-krokodil.de/,+493044049298,,Greifenhagener Straße 32 10437 Berlin,Greifenhagener Straße,32,10437,Berlin,DE,,,11003003,Pankow,0301,13.4195677,52.552443399999994,2025-10-12T23:39:15+02:00
thb_5aa4451d58ad,Bundesplatz Studio,bundesplatz-studio,cinema,<NA>,<NA>,limited,,http://www.bundesplatz-kino.de/,+493085406085,,Bundesplatz 14 10715 Berlin,Bundesplatz,14,10715,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0402,13.329357899999998,52.47898369999999,2025-10-12T23:39:15+02:00
thb_b1291e2985f7,Cinema Paris,cinema-paris,cinema,Yorck Kinogruppe,<NA>,yes,1.0,https://yorck.de/kinos/cinema-paris,+49308813119,,Kurfürstendamm 211 10719 Berlin,Kurfürstendamm,211,10719,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.324937799999999,52.5020922,2025-10-12T23:39:15+02:00
thb_1c0ec51bb3cc,Garn Theater,garn,theatre,Adolfo Assor,<NA>,,,http://www.garn-theater.de/,,,Katzbachstraße 19 10965 Berlin,Katzbachstraße,19,10965,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.376389000000001,52.48703799999999,2025-10-12T23:39:15+02:00
thb_2e28944e0b7e,Volksbühne am Rosa-Luxemburg-Platz,volksbühne-am-rosa-luxemburg-platz,theatre,<NA>,<NA>,limited,,http://www.volksbuehne-berlin.de/,+493024065777,,Linienstraße 227 10178 Berlin,Linienstraße,227,10178,Berlin,DE,,,11001001,Mitte,0101,13.411917099999998,52.527024,2025-10-12T23:39:15+02:00
thb_5059c2b1712d,Keller,keller,theatre,<NA>,<NA>,,,http://keller-label.de/,,,Karl-Marx-Straße 58 12043 Berlin,Karl-Marx-Straße,58,12043,Berlin,DE,,,11008008,Neukölln,0801,13.4306601,52.4824948,2025-10-12T23:39:15+02:00
thb_53ad5ab80751,Tischlerei,tischlerei,theatre,<NA>,<NA>,,,https://deutscheoperberlin.de/de_DE/home-tischlerei,,,,,,,Berlin,DE,variety,variety,11004004,Charlottenburg-Wilmersdorf,0401,13.307806,52.513302599999996,2025-10-12T23:39:15+02:00
thb_750f2d8eac4f,Studiobühne,studiobühne,theatre,<NA>,<NA>,yes,,,,,,,,,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0201,13.4422678,52.51616769999999,2025-10-12T23:39:15+02:00
thb_ceaca7048a12,Schaubude Berlin,schaubude-berlin,theatre,<NA>,<NA>,limited,,http://www.schaubude-berlin.de/,+49304234314,info@schaubude-berlin.de,Greifswalder Straße 81-84 10405 Berlin,Greifswalder Straße,81-84,10405,Berlin,DE,,,11003003,Pankow,0301,13.438979699999999,52.540836,2025-10-12T23:39:15+02:00
thb_1589c9275600,Theater Nikolassee,nikolassee,theatre,<NA>,<NA>,,,https://www.theaternikolassee.de/,,,Kirchweg 6 14129 Berlin,Kirchweg,6,14129,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0606,13.205076899999998,52.4249086,2025-10-12T23:39:15+02:00
thb_918cb7079821,Theaterhof,theaterhof,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11006006,Steglitz-Zehlendorf,0605,13.2894916,52.4523699,2025-10-12T23:39:15+02:00
thb_4978620e71bf,Spandauer Theater Varianta,spandauer-varianta,theatre,<NA>,<NA>,no,,,+490303339695,,,,,,Berlin,DE,,,11005005,Spandau,0501,13.2050154,52.53909109999999,2025-10-12T23:39:15+02:00
thb_2c82741d9d2c,Kulturversteck Tegel,kulturversteck-tegel,theatre,<NA>,<NA>,,,,,,Schloßstraße 9 13507 Berlin,Schloßstraße,9,13507,Berlin,DE,,,11012012,Reinickendorf,1202,13.283531099999998,52.5918975,2025-10-12T23:39:15+02:00
thb_66624250ab93,Freilichtbühne,freilichtbühne,theatre,<NA>,<NA>,,,,,,,,,,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0404,13.269892399999998,52.47267999999998,2025-10-12T23:39:15+02:00
thb_59f24204cb3c,Sternberg - Theater in der Spielbank,sternberg---in-der-spielbank,theatre,<NA>,<NA>,yes,,https://www.spielbank-berlin.de/sternberg,+4930255990,,Marlene-Dietrich-Platz 1 10785 Berlin,Marlene-Dietrich-Platz,1,10785,Berlin,DE,,,11001001,Mitte,0104,13.372025,52.5078995,2025-10-12T23:39:15+02:00
thb_91dbccbf5026,Puppentheater Berlin,puppentheater-berlin,theatre,<NA>,<NA>,no,,https://www.puppentheater-berlin.de/,,,Gierkeplatz 2 10585 Berlin,Gierkeplatz,2,10585,Berlin,DE,puppet_theatre,puppet_theatre,11004004,Charlottenburg-Wilmersdorf,0401,13.302853999999998,52.5167042,2025-10-12T23:39:15+02:00
thb_e59cf0bb167f,Puppentheater Felicio,puppentheater-felicio,theatre,<NA>,<NA>,,,http://www.felicio.de/,,,Schivelbeiner Straße 45 10439 Berlin,Schivelbeiner Straße,45,10439,Berlin,DE,,,11003003,Pankow,0301,13.412035699999999,52.5505948,2025-10-12T23:39:15+02:00
thb_7ffa1a3835e9,Zaubertheater Igor Jedlin,zaubertheater-igor-jedlin,theatre,<NA>,<NA>,,,https://www.zaubertheater.de/,+49303233777,,Roscherstraße 7 10629 Berlin,Roscherstraße,7,10629,Berlin,DE,magic,magic,11004004,Charlottenburg-Wilmersdorf,0401,13.3017312,52.50029499999998,2025-10-12T23:39:15+02:00
thb_e8d24c3250bd,Astor Film Lounge,astor-lounge,cinema,<NA>,<NA>,limited,,http://www.berlin.astor-filmlounge.de/,+49308838551,,Kurfürstendamm 225 10719 Berlin,Kurfürstendamm,225,10719,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.3300216,52.503251199999994,2025-10-12T23:39:15+02:00
thb_235a7f3a657b,Spiegelsalon,spiegelsalon,theatre,<NA>,Th-Sa 16:00-19:00,,,,+493081863695,,Friedbergstraße 29 14057 Berlin,Friedbergstraße,29,14057,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0401,13.2939896,52.503919399999994,2025-10-12T23:39:15+02:00
thb_dfef426f83ce,Ida Nowhere,ida-nowhere,theatre,eiliges Kanonenohr e.V.,Sa 18:00+,,,http://www.ida-nowhere.com/,+491634921813,kkwm@ida-nowhere.com,Donaustraße 79 12043 Berlin,Donaustraße,79,12043,Berlin,DE,,,11008008,Neukölln,0801,13.443039099999998,52.4782137,2025-10-12T23:39:15+02:00
thb_3ef308ff209d,City Kino Wedding im Centre Français,city-wedding-im-centre-français,cinema,<NA>,"""Nach Spielplan""",,,https://citykinowedding.de/,+4915259687921,info@citykinowedding.de,,,,,Berlin,DE,,,11001001,Mitte,0105,13.339560799999997,52.5585816,2025-10-12T23:39:15+02:00
thb_2d7476b5e659,Wintergarten Varieté,wintergarten-varieté,theatre,<NA>,<NA>,yes,,https://www.wintergarten-berlin.de/,+4930588433,,Potsdamer Straße 96 10785 Berlin,Potsdamer Straße,96,10785,Berlin,DE,variety,variety,11001001,Mitte,0104,13.364582,52.5021802,2025-10-12T23:39:15+02:00
thb_c6da11f2b3f7,Pfefferberg Theater,pfefferberg,theatre,<NA>,<NA>,yes,,https://pfefferberg-theater.de/,,,Schönhauser Allee 176 10119 Berlin,Schönhauser Allee,176,10119,Berlin,DE,,,11003003,Pankow,0301,13.411321999999998,52.531674,2025-10-12T23:39:15+02:00
thb_7b8322c8818a,Schneiders Filmclub,schneiders-filmclub,cinema,<NA>,"""nur zu speziellen vereinzelten Vorstellungen""",yes,,https://www.bauinx-berlin.de/,,,Gustav-Meyer-Allee 25 13355 Berlin,Gustav-Meyer-Allee,25,13355,Berlin,DE,,,11001001,Mitte,0106,13.384940799999999,52.54110039999998,2025-10-12T23:39:15+02:00
thb_a9c1e150f04d,Fliegendes Theater,fliegendes,theatre,<NA>,<NA>,yes,,https://fliegendes-theater.de/,+49306922100,,Urbanstraße 100 10967 Berlin,Urbanstraße,100,10967,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.422238499999999,52.489792699999995,2025-10-12T23:39:15+02:00
thb_9dae71061028,Kaspertheater Rixdorf,kaspertheater-rixdorf,theatre,<NA>,<NA>,,,http://www.volkart.eu/,+493026378812,,,,,,Berlin,DE,puppet,puppet_theatre,11008008,Neukölln,0801,13.4490449,52.47374369999999,2025-10-12T23:39:15+02:00
thb_fcd8bb7d7db3,Zebrano-Theater,zebrano-,theatre,<NA>,<NA>,limited,,https://www.zebrano-theater.de/,+493029049411,info@zebrano-theater.de,Sonntagstraße 8 10245 Berlin,Sonntagstraße,8,10245,Berlin,DE,variety,variety,11002002,Friedrichshain-Kreuzberg,0201,13.466740199999998,52.505716099999994,2025-10-12T23:39:15+02:00
thb_c78d35792d13,Die Etage,die-etage,theatre,<NA>,<NA>,,,,,,Ritterstraße 12-14 10969 Berlin,Ritterstraße,12-14,10969,Berlin,DE,musical,musical,11002002,Friedrichshain-Kreuzberg,0202,13.411280399999999,52.5017766,2025-10-12T23:39:15+02:00
thb_e5aab17a0a80,Theater im Delphi,im-delphi,theatre,Theater im Delphi gGmbH,<NA>,no,,https://theater-im-delphi.de/,+493041726293,info@theater-im-delphi.de,Gustav-Adolf-Straße 2 13086 Berlin,Gustav-Adolf-Straße,2,13086,Berlin,DE,,,11003003,Pankow,0302,13.4311632,52.5519035,2025-10-12T23:39:15+02:00
thb_bbf36020e1c4,Theater im Bergmannkiez,im-bergmannkiez,theatre,<NA>,<NA>,,,https://theaterimbergmannkiez.de/,+493095597189,,,,,,Berlin,DE,,,11002002,Friedrichshain-Kreuzberg,0202,13.3933755,52.48974830000001,2025-10-12T23:39:15+02:00
thb_aa7cc7b376aa,Galli Theater Berlin,galli-berlin,theatre,<NA>,<NA>,limited,,https://galli-berlin.de/,+493027596971,berlin@galli.de,Oranienburger Straße 32 10117 Berlin,Oranienburger Straße,32,10117,Berlin,DE,,,11001001,Mitte,0101,13.394359099999999,52.525805399999996,2025-10-12T23:39:15+02:00
thb_5195109314a9,Pierre Boulez Saal,pierre-boulez-saal,theatre,<NA>,<NA>,yes,,https://boulezsaal.de/,,,Französische Straße 33d 10117 Berlin,Französische Straße,33d,10117,Berlin,DE,concert_hall; philharmonic,concert_hall,11001001,Mitte,0101,13.3963671,52.5154359,2025-10-12T23:39:15+02:00
thb_11a289a9592b,Wolf Kino,wolf,cinema,<NA>,"Mo-Fr 10:00-24:00+, Sa,Su 12:00-24:00+",no,,https://www.wolfberlin.org/,+49030921039333,,Weserstraße 59 12045 Berlin,Weserstraße,59,12045,Berlin,DE,,,11008008,Neukölln,0801,13.4419119,52.48269849999999,2025-10-12T23:39:15+02:00
thb_59b0ab4a753b,Russische Bühne,russische-bühne,theatre,<NA>,<NA>,yes,,https://www.russische-buehne.de/,,,,,,,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0701,13.350000399999999,52.502306099999984,2025-10-12T23:39:15+02:00
thb_240d173be752,Theater BOKA,boka,theatre,<NA>,<NA>,limited,,https://www.theater-boka.de/,+493066405139,info@theater-boka.de,Wollankstraße 112 13187 Berlin,Wollankstraße,112,13187,Berlin,DE,,,11003003,Pankow,0307,13.3965864,52.5662041,2025-10-12T23:39:15+02:00
thb_c1475e96a49a,umsonst&draussen,umsonstdraussen,cinema,<NA>,Jun-Sep: Fr-Sa sunset-01:00 || 22:00-01:00,limited,,http://www.filmrausch.de/,+49303844344,,Lehrter Straße 35 10557 Berlin,Lehrter Straße,35,10557,Berlin,DE,,,11001001,Mitte,0102,13.360006099999998,52.5344522,2025-10-12T23:39:15+02:00
thb_ec6e018d7d19,Zirkus Zack,zirkus-zack,theatre,Vuesch gGmbH,<NA>,,,https://vuesch.org/zack/,,,Revaler Straße 99,Revaler Straße,99,,Berlin,DE,circus,circus,11002002,Friedrichshain-Kreuzberg,0201,13.4540503,52.5076794,2025-10-12T23:39:15+02:00
thb_bd082870c4bd,Jaro Theater,jaro,theatre,<NA>,<NA>,yes,,,,,Schlangenbader Straße 30,Schlangenbader Straße,30,,Berlin,DE,,,11004004,Charlottenburg-Wilmersdorf,0402,13.307744999999999,52.471647499999996,2025-10-12T23:39:15+02:00
thb_68dcca1fbb44,Piano Salon Christophori,piano-salon-christophori,theatre,<NA>,<NA>,yes,,https://www.konzertfluegel.com/,,,Uferstraße 8 13357 Berlin,Uferstraße,8,13357,Berlin,DE,chamber_music,concert_hall,11001001,Mitte,0106,13.3739474,52.55159689999999,2025-10-12T23:39:15+02:00
thb_620a00f98f4e,Il Kino,il,cinema,<NA>,Mo-Su 14:00-22:00+,yes,,https://ilkino.de/,+493062903878,,Nansenstraße 22 12047 Berlin,Nansenstraße,22,12047,Berlin,DE,,,11008008,Neukölln,0801,13.4330413,52.491664199999995,2025-10-12T23:39:15+02:00
thb_7285465c5f8d,Haus der Sinne,der-sinne,theatre,SchaukelSofaSündikat e.V.,<NA>,,,https://hausdersinne-berlin.de/,+4903043964313,info@hausdersinne-berlin.de,Ystader Straße 10 10437 Berlin,Ystader Straße,10,10437,Berlin,DE,,,11003003,Pankow,0301,13.404012299999998,52.5490912,2025-10-12T23:39:15+02:00
thb_6911bd7538eb,TD Berlin,td-berlin,theatre,<NA>,<NA>,,,https://td.berlin/,+493028093062,info@td.berlin,Klosterstraße 44 10179 Berlin,Klosterstraße,44,10179,Berlin,DE,drama,drama,11001001,Mitte,0101,13.4119798,52.51759929999999,2025-10-12T23:39:15+02:00
thb_d631d1b1ff7e,Connection Shop und Kino,connection-shop-und,cinema,<NA>,"Mo-Th 12:00-23:00, Fr,Sa 12:00-01:00, Su,PH 14:00-22:00",limited,,,,,,,,,Berlin,DE,,,11007007,Tempelhof-Schöneberg,0701,13.342707299999999,52.4989962,2025-10-12T23:39:15+02:00
