library_id,name,name_en,alt_name,short_name,amenity,operator_type,type,operator,street,housenumber,postcode,city,country,latitude,longitude,geom_point,phone,contact_phone,email,contact_email,website,contact_website,opening_hours,wheelchair_accessible,toilets_wheelchair,level,access,network,internet_access,room_group_study,room_study_cabin,service_copy,service_scanner,isil_code,toilets
5318467222,Bibliothek im Märkischen Viertel,,,,library,public,,"Bezirksamt Reinickendorf Abteilung Bauen, Bildung und Kultur",Wilhelmsruher Damm,142c,13439,Berlin,,52.5976675,13.3523189,POINT (13.3523189 52.5976675),+49 30 902943833,,,,https://www.berlin.de/stadtbibliothek-reinickendorf/bibliotheken/bibliothek-im-maerkischen-viertel/bibliothek-im-maerkischen-viertel-im-fontane-haus-336916.php,,"Mo 13:00-19:00; Tu,We 11:00-17:00; Th 13:00-19:00; Fr 11:00-17:00",,,,,,,,,,,,
5533888846,Charité Medizinische Bibliothek Campus Mitte,,,,library,,,,Philippstraße,11/12,10115,Berlin,DE,52.5261622,13.3801597,POINT (13.3801597 52.5261622),,,,,https://bibliothek.charite.de/,,Mo-Fr 09:00-20:00,,,0,,,wlan,,,,,,
5643477411,Stadtteilbibliothek Frohnau,,,,library,,,,Fuchssteinerweg,17,13465,Berlin,DE,52.63544,13.295141,POINT (13.295141 52.63544),,+49 30 4010 9171,,Bibliothek.Frohnau@gmail.com,,https://www.berlin.de/stadtbibliothek-reinickendorf/bibliotheken/stadtteilbibliothek-frohnau/artikel.336740.php,Mo 13:00-19:00; Tu 13:00-17:00; We off; Th 13:00-19:00; Fr 11:00-17:00,yes,,,,,wlan,,,,,,
5735063971,Kurt-Tucholsky-Bibliothek,,,,library,,,,Rostocker Straße,32b,10553,Berlin,DE,52.531583,13.3262022,POINT (13.3262022 52.531583),,,,,https://www.berlin.de/stadtbibliothek-mitte/bibliotheken/kurt-tucholsky-bibliothek/,,"Mo-Th 12:30-18:00; Fr,Sa,Su,PH off",yes,yes,,,,,,,,,,
5798364681,Stadtteilbibliothek Haselhorst,,,,library,,,Bezirksamt Spandau von Berlin,Gartenfelder Straße,104,13599,Berlin,DE,52.5429259,13.2390484,POINT (13.2390484 52.5429259),,,,,,https://www.berlin.de/stadtbibliothek-spandau/bibliotheken/haselhorst/stadtteilbibliothek-haselhorst-182097.php,"Mo,Th 13:00-19:00; Tu,We,Fr 13:00-17:00",yes,,,,,wlan,,,,,,
5838369566,Patientenbibliothek,,,,library,,,,,,,,,52.4602755,13.347826,POINT (13.347826 52.4602755),,,,,,,"Mo,Tu,Fr 13:00-17:00; Th 15:00-18:00",,,,,,yes,,,,,,
5977960159,Bücherstube,,,,library,,,Berliner Gesellschaft für Integration mbH,Briesestraße,79,12053,Berlin,DE,52.4769397,13.4273818,POINT (13.4273818 52.4769397),,+49 30 68975904,,,,,Mo-Fr 08:00-14:00,,,,,,,,,,,,
6046124564,Zweigbibliothek Germanistik,Branch Library of German Studies,,,library,university,,Universitätsbibliothek der Humboldt-Universität zu Berlin,Dorotheenstraße,24,10117,Berlin,DE,52.520016,13.3927337,POINT (13.3927337 52.520016),+49 30 2093-9782,,germ@ub.hu-berlin.de,,,https://www.ub.hu-berlin.de/de/standorte/zwbgermanistik,Mo-Fr 09:30-19:00,yes,,0;-1,yes,,wlan,,,yes,,DE-11-105,
6275993185,Mathematische Fachbibliothek,,,,library,,,,Straße des 17. Juni,136,10623,Berlin,DE,52.5140827,13.3251316,POINT (13.3251316 52.5140827),+49 30 314 22749,,library@math.tu-berlin.de,,https://www.math.tu-berlin.de/mfb/mfb/,,Mo-Fr 08:00-21:00; Sa 10:00-18:00,,,,,,wlan,,,,,,
6508696687,ESCP Bibliothek am Campus Berlin,ESCP Library on Berlin Campus,,,library,,,,Heubnerweg,8-10,14059,,,52.5242453,13.2890223,POINT (13.2890223 52.5242453),,,,,,,Mo-Th 09:00-21:00; Fr 09:00-17:00,,,,,,,,,,,,
6720863485,Bibliothek Rechtswissenschaft,,,,library,university,,Universitätsbibliothek der Freien Universität Berlin,Van't-Hoff-Straße,8,14195,Berlin,DE,52.4478314,13.2813366,POINT (13.2813366 52.4478314),,+49 30 83852161,,,,https://www.jura.fu-berlin.de/bibliothek/,Mo-Fr 09:00-22:00; Sa 09:00-20:00; Su 12:00-20:00,yes,yes,,,,,,,,,DE-188-808,
6880841994,ICI Berlin,,,,library,,,,Christinenstraße,18-19,10119,Berlin,DE,52.5321836,13.4107782,POINT (13.4107782 52.5321836),+49 30 473 7291-10,,,,https://www.ici-berlin.org/library/,,,yes,,,,,,,,,,,
6976235391,"Bildagentur für Kunst, Kultur und Geschichte",,,bpk,library,,,Stiftung Preußischer Kulturbesitz,Märkisches Ufer,16;18,10179,Berlin,,52.5128877,13.4103123,POINT (13.4103123 52.5128877),,+49 30 27 87 92-0,,kontakt@bpk-images.de,,https://www.bpk-bildagentur.de/,Mo-Fr 09:00-17:00,,,,,,,,,,,DE-1b,
7232178641,Teilbibliothek Japanologie,,,,library,university,,Universitätsbibliothek der Humboldt-Universität zu Berlin,Johannisstraße,10,10117,Berlin,,52.5246239,13.3920937,POINT (13.3920937 52.5246239),+49 30 2093-66 130,,asa@ub.hu-berlin.de,,,,Mo-Th 10:00-15:30; Fr 10:00-14:00; Mar 6-31 off,,,0,,,wlan,,,,,,
7798570856,Bibliothek der Jüdischen Gemeinde,,,,library,,,,,,,,,52.5043465,13.3283687,POINT (13.3283687 52.5043465),,,,,,,,,,,,,,,,,,,
8097837782,Katholische öffentliche Bücherei,,,,library,,,,,,,,,52.3859756,13.3980521,POINT (13.3980521 52.3859756),,,,,,,"""Jeden 1. und 3. Sonntag im Monat von 9:30-12:30 Uhr geöffnet.""",,,,,,,,,,,,
8151138614,Stadtteilbibliothek Kaulsdorf,,,,library,,,,Neue Grottkauer Straße,5,12619,Berlin,DE,52.5293637,13.5928919,POINT (13.5928919 52.5293637),,,,,https://www.berlin.de/bibliotheken-mh/bibliotheken/stadtteilbibliothek-kaulsdorf-nord/,,"Mo,Tu,Th 12:00-19:00; We,Fr 09:00-13:00; Sa,Su,PH off",yes,,1,,,,,,,,,
8435515108,Stadtteilbibliothek Heerstraße,,,,library,,,,Obstallee,22F,13593,Berlin,DE,52.5224043,13.1654101,POINT (13.1654101 52.5224043),,,,,,https://www.berlin.de/stadtbibliothek-spandau/bibliotheken/heerstrasse/stadtteilbibliothek-heerstrasse-182099.php,,,,,,,,,,,,,
9067856748,Stefan-Heym-Kinderbibliothek,,,,library,,,,Dörpfeldstraße,52,12489,Berlin,,52.4385838,13.5496155,POINT (13.5496155 52.4385838),,+49 30 902975731,stadtbibliothek-adlershof@ba-tk.berlin.de,,,https://www.berlin.de/stadtbibliothek-treptow-koepenick/bibliotheken/adlershof/,"Mo,We-Su off; Tu 11:00-18:00",yes,,0,,,,,,,,,
9077951933,Gertrud-Junge-Bibliothek,,,,library,,,,Bat-Yam-Platz,1,12353,Berlin,DE,52.425675,13.4620726,POINT (13.4620726 52.425675),,+49 30 902391494,,gemeinschaftshaus@stadtbibliothek-neukoelln.de,,https://www.gropiusstadt-berlin.de/einrichtungen-projekte/stadtteilbibliothek-im-gemeinschaftshaus,"Mo, Fr 11:00-15:00; Tu-Th 13:00-19:00",,,,,,,,,,,,
9347421347,Gertrud-Haß-Bibliothek,,,,library,,,,Alt-Rudow,45,12357,Berlin,DE,52.4189356,13.4943156,POINT (13.4943156 52.4189356),,+49 30 902391940,,rudow@stadtbibliothek-neukoelln.de,,https://www.berlin.de/stadtbibliothek-neukoelln/bibliotheken/gertrud-hass-bibliothek/,"Mo,We,Fr 11:00-15:00; Tu,Th 13:00-18:00",yes,,,,,yes,,,,,,
9780942686,Kollektivbibliothek,,,,library,,,,Mariannenplatz,2B,10997,Berlin,DE,52.5037159,13.4230798,POINT (13.4230798 52.5037159),,,,,,https://kollektivbibliothek.noblogs.org/,,,,,,,,,,,,,
10197004045,Bereichsbibliothek Architektur und Kunstwissenschaft,,,,library,,,,Straße des 17. Juni,152,10623,,,52.5133684,13.3240024,POINT (13.3240024 52.5133684),+493031422414,,,,,,Mo-Fr 10:00-20:00,yes,,,,,wlan,,,,,,
11309948213,Bereichsbibliothek Physik,,,,library,,,,,,,,,52.5109671,13.3240187,POINT (13.3240187 52.5109671),,,,,,,,,,2,,,,,,,,DE-83-1022,
11446515471,BIbliothek des Schiller-Gymnasiums,School library of the Schiller-Gymnasium,,,library,,,,Schillerstraße,125,10625,,,52.5104545,13.3212359,POINT (13.3212359 52.5104545),,,,,https://sgym.de/schulorganisation/schulbibliothek/,,Mo-Fr 09:30-13:00,,,,,,,,,,,,
11585204402,WiKo Bibliothek,,,,library,,,Evangelisches Johannesstift Berlin,,,,,,52.5698457,13.1967881,POINT (13.1967881 52.5698457),,,,,,,24/7,,,,private,,,,,,,,
11778098531,Stefan-Heym-Erwachsenenbibliothek,,,,library,,,,Dörpfeldstraße,54,,,,52.4388718,13.5497223,POINT (13.5497223 52.4388718),,+49 30 902975731,,stadtbibliothek-adlershof@ba-tk.berlin.de,,https://www.berlin.de/stadtbibliothek-treptow-koepenick/bibliotheken/adlershof/,"Mo-We,Fr-Su off; Th 11:00-18:00",,,,,,,,,,,,
11805773403,HWR Bibliothek Campus Lichtenberg,,,,library,,,,Alt-Friedrichsfelde,60,10315,Berlin,,52.5079479,13.526379,POINT (13.526379 52.5079479),,+49 30 308 77- 25 98,,,,http://www.hwr-berlin.de/service/bibliothek/campus-lichtenberg/,,yes,,,,,,,,,,,
11929111653,,,,,library,,,,,,,,,52.5114995,13.3996858,POINT (13.3996858 52.5114995),,,,,,,,,,,,,,,,,,,
12160416171,Zentralbibliothek der Freien Universität Berlin,,,UB,library,university,,Universitätsbibliothek der Freien Universität Berlin,Garystraße,39,14195,Berlin,DE,52.4481214,13.2777683,POINT (13.2777683 52.4481214),,,,,,http://www.ub.fu-berlin.de,Mo-Fr 09:00-20:00,limited,,,,,wlan,,,,,DE-188,
12942410449,Patentenbibilothek,,,,library,,,,,,,,,52.526706,13.3766422,POINT (13.3766422 52.526706),,,,,,,,,,,,,,,,,,,
13233046383,Bibliothek des Konservatismus,,,,library,,,,Fasanenstraße,4,10623,Berlin,,52.5073595,13.3278048,POINT (13.3278048 52.5073595),,,,,https://www.bdk-berlin.org/,,,,,,,,,,,,,,
13256958201,BoB: Studierenden Zentrum,,,,library,,,,Arnimallee,14,,,,52.456514,13.2951852,POINT (13.2951852 52.456514),,,,,https://www.physik.fu-berlin.de/fachbereich/raeume/bob/index.html,,Mo-Th 08:00-21:00; Fr 08:00-18:00,,,,,,wlan,,,,,,
13301410694,Bibliothek des Deutschen Zentralinstituts für Soziale Fragen,,,,library,private_non_profit,,Deutsches Zentralinstituts für Soziale Fragen,Bernadottestraße,94,14195,Berlin,,52.4653361,13.2924086,POINT (13.2924086 52.4653361),,,,,,,Mo-Th 10:00-16:00,,,,,,,,,,,DE-B249,
180594,Staatsbibliothek zu Berlin,Berlin State Library,,SBB;Stabi,library,public,multipolygon,Preußischer Kulturbesitz,Unter den Linden,8,10117,Berlin,DE,52.5182229,13.391516595586609,POINT (13.391516595586609 52.5182229),,+49 30 266433888,,,,https://staatsbibliothek-berlin.de/,Mo-Sa 08:00-22:00; Su 10:00-18:00,yes,yes,,,,wlan,,,,,DE-1,yes
2728323,Charité Medizinische Bibliothek Campus Virchow-Klinikum,,,,library,,multipolygon,,Weststraße,1,13353,Berlin,DE,52.54169295,13.340143914208156,POINT (13.340143914208156 52.54169295),,,,,https://bibliothek.charite.de/,,Mo-Fr 09:00-20:00; Sa 09:00-18:00,,,,,,wlan,,,,,DE-578-3,
9261463,Staatsbibliothek zu Berlin,,,SBB-PK;SBB;Stabi Berlin,library,public,multipolygon,Stiftung Preußischer Kulturbesitz,Potsdamer Straße,33,10785,Berlin,DE,52.5073702,13.370841108625656,POINT (13.370841108625656 52.5073702),,+49 30 266433888,,info@sbb.spk-berlin.de,,http://staatsbibliothek-berlin.de/,Mo-Sa 08:00-22:00; Su 10:00-18:00,limited,,,,,wlan,,,,,DE-1a,yes
14584232,Haus O / Bibliothek,,Haus O,,library,university,multipolygon,Universitätsbibliothek der Freien Universität Berlin,Malteserstraße,74-100,12249,Berlin,DE,52.42648655,13.357310305977617,POINT (13.357310305977617 52.42648655),,,,,,,,yes,,,,,,,,,,DE-188-835,
18475778,Berliner Stadtbibliothek,,,,library,public,multipolygon,Stiftung Zentral- und Landesbibliothek Berlin,Breite Straße,30-36,10178,Berlin,DE,52.5156997,13.404578429692352,POINT (13.404578429692352 52.5156997),,,,,,http://www.zlb.de,Sa 10:00-19:00; Mo-Fr 10:00-21:00,yes,yes,,,,terminal,,,,,DE-109,
12183522,Stadtteilbibliothek Reinickendorf West,,,,library,,,,Auguste-Viktoria-Allee,29-31,13403,Berlin,DE,52.57141185,13.31555402905175,POINT (13.31555402905175 52.57141185),,,,,,,"Tu,Th 13:00-18:00",,,,,,,,,,,none,
16112544,Amerika-Gedenkbibliothek,,,AGB,library,public,,Stiftung Zentral- und Landesbibliothek Berlin,Blücherplatz,1,10961,Berlin,DE,52.4965672,13.392493570711453,POINT (13.392493570711453 52.4965672),,+49 30 90226 401,info@zlb.de,,,http://zlb.de/,Mo-Fr 10:00-21:00; Sa 10:00-19:00; Su 11:00-17:00; PH off,yes,yes,,,Verbund der Öffentlichen Bibliotheken Berlins,wlan,,,,,DE-109,
22495442,Humboldt-Bibliothek,,,,library,,,,Karolinenstraße,19,13507,Berlin,DE,52.59193665,13.280603050478621,POINT (13.280603050478621 52.59193665),,,,,,,Mo-Fr 11:00-19:00; Sa 11:00-16:00,yes,,,,,wlan,,,,,DE-B714,
23462698,Theodor-Heuss-Bibliothek,,Mittelpunktbibliothek Schöneberg,,library,,,,Hauptstraße,40,10827,Berlin,DE,52.4840617,13.350466873584901,POINT (13.350466873584901 52.4840617),,+49 30 902774574,,,,https://www.berlin.de/stadtbibliothek-tempelhof-schoeneberg/bibliotheken/mittelpunktbibliothek-schoeneberg/,Mo-Sa 10:00-19:00,yes,yes,,,,wlan,,,,,DE-B704,
24027160,Dietrich-Bonhoeffer-Bibliothek,,,,library,public,,,Brandenburgische Straße,2,10713,Berlin,DE,52.4872109,13.320039857532796,POINT (13.320039857532796 52.4872109),,+49 30 902915900;+49 30 902915900907,,,,https://www.berlin.de/ba-charlottenburg-wilmersdorf/verwaltung/aemter/weiterbildung-und-kultur/bibliotheken/dietrichbonhoefferbibliothek-201474.php,Mo-Fr 12:00-19:00; Sa 11:00-16:00,yes,,,,,wlan,,,,,,
24035294,Bezirkszentralbibliothek Friedrichshain-Kreuzberg Pablo Neruda,,,,library,,,,Frankfurter Allee,14a,10247,Berlin,DE,52.51455095,13.457053124546373,POINT (13.457053124546373 52.51455095),+4930902985750,,info-stadtbibliothek@ba-fk.berlin.de,,,https://www.berlin.de/stadtbibliothek-friedrichshain-kreuzberg/bibliotheken/bezirkszentralbibliothek-pablo-neruda/,"Mo-Sa 10:00-19:00, Fr 17:00-19:00 ""servicefrei"", Sa 15:00-19:00 ""servicefrei""; Su,PH off",yes,yes,,,,wlan,,,,,DE-B458,yes
24725699,Stadtteilbibliothek Reinickendorf Ost,,Bibliothek am Schäfersee,,library,,,,Stargardtstraße,11;13,13407,Berlin,DE,52.5658318,13.359642181929956,POINT (13.359642181929956 52.5658318),,+49 30 451988980,,,,https://www.berlin.de/stadtbibliothek-reinickendorf/bibliotheken/bibliothek-am-schaefersee/artikel.336756.php,"Mo,Fr 13:00-18:00; Tu-Th,Sa,Su off",yes,yes,,,,wlan,,,,,,
25041070,"Stadtbibliothek ""Heinrich von Kleist""",,,,library,,,,Havemannstraße,17B,,Berlin,DE,52.5682736,13.573969631613675,POINT (13.573969631613675 52.5682736),+49 30 9339380,,bibl.service@ba-mh.berlin.de,,https://www.berlin.de/bibliotheken-mh/bibliotheken/stadtteilbibliothek-heinrich-von-kleist/,,"Mo,Tu 13:00-18:00; We,Fr 09:00-14:00; Th 13:00-19:00",,,,,,,,,,,,
28492570,Universitätsbibliothek TU Berlin (Zentralbibliothek),,Volkswagen-Haus mit der Zentralbibliothek der TU;Universitätsbibliothek der UdK Berlin,UB TU Berlin,library,,,Technische Universität Berlin;Universität der Künste Berlin,Fasanenstraße,"86,87,88",10623,Berlin,DE,52.5103408,13.330640855655066,POINT (13.330640855655066 52.5103408),+49 30 314 - 76101,,,,http://www.ub.tu-berlin.de/,http://www.ub.tu-berlin.de/,24/7,yes,yes,,,,wlan,,,,,DE-B170,
30087814,Stadtteilbibliothek Marienfelde,,,,library,,,,Marienfelder Allee,107,12277,Berlin,DE,52.416812050000004,13.366715969132267,POINT (13.366715969132267 52.416812050000004),+49 30 902774144,,,,,,"Mo,Fr 10:00-15:00; Tu,Th 12:00-18:00",,,,,,,,,,,,
31046932,FU Institut für Soziologie,FU Institute of Sociology,,Soziologie,library,university,,Universitätsbibliothek der Freien Universität Berlin,,,,,,52.44917425,13.276206540249603,POINT (13.276206540249603 52.44917425),,,,,,,,yes,,,,,,,,,,,
37588849,Haus B Bibliothek Campus Treskowallee,,,,library,,,,Treskowallee,8,10318,Berlin,DE,52.4927023,13.526175641392742,POINT (13.526175641392742 52.4927023),,+49 30 50190,,,,http://www.htw-berlin.de,,limited,no,,,,,,,,,,
37739166,Mittelpunktbibliothek Adalbertstraße,,,,library,,,,Adalbertstraße,2,10999,Berlin,DE,52.49983135,13.418501322119617,POINT (13.418501322119617 52.49983135),,,,,https://www.berlin.de/stadtbibliothek-friedrichshain-kreuzberg/bibliotheken/mittelpunktbibliothek-wilhelm-liebknecht-namik-kemal/,,Mo-Th 11:00-19:00; Fr 11:00-17:00; Sa 11:00-16:00,yes,yes,,,,yes,,,,,,
37975301,Stadtteilbibliothek Lankwitz,,,,library,,,,Bruchwitzstraße,37,12247,Berlin,DE,52.4360739,13.350606986315205,POINT (13.350606986315205 52.4360739),,,,,https://www.berlin.de/stadtbibliothek-steglitz-zehlendorf/bibliotheken/stadtteilbibliothek-lankwitz,,"Mo,Tu,Th,Fr 11:00-19:00; We 11:00-16:00",no,no,,,,,,,,,,
38358625,Archiv der Max-Planck-Gesellschaft,,,,library,,,,Boltzmannstraße,14,14195,Berlin,DE,52.4468027,13.277900812704507,POINT (13.277900812704507 52.4468027),,,,,,,,,,,,,,,,,,DE-B1518,
43041469,Zweigbibliothek Campus Nord,,,,library,university,,Universitätsbibliothek der Humboldt-Universität zu Berlin,Hessische Straße,1-2,10115,Berlin,DE,52.52870745,13.381463370873352,POINT (13.381463370873352 52.52870745),+49 30 209399600,+49-30-20933232,cano@ub.hu-berlin.de,,https://www.ub.hu-berlin.de/standorte/campus-nord,,Mo-Fr 09:00-20:00; Sa 11:00-19:00,yes,,,,,wlan,,,yes,,DE-11-97,
43174774,Jacob-und-Wilhelm-Grimm-Zentrum,,,,library,university,,Universitätsbibliothek der Humboldt-Universität zu Berlin,Geschwister-Scholl-Straße,1/3,10117,Berlin,DE,52.5205352,13.391031657062335,POINT (13.391031657062335 52.5205352),,,ub.kontakt@ub.hu-berlin.de,,https://www.grimm-zentrum.hu-berlin.de/,,"Mo-Fr 09:00-24:00, Sa,Su 10:00-22:00",yes,yes,,yes,,wlan,,,,,DE-11,
46767153,Bibliothek,,,,library,,,,,,,,,52.57188705,13.245161970865405,POINT (13.245161970865405 52.57188705),,,,,,,,,,,,,,,,,,,
48233792,"Mittelpunktbibliothek ""Ehm Welk""",,,,library,,,,Alte Hellersdorfer Straße,125,12629,Berlin,DE,52.5462021,13.591510765867483,POINT (13.591510765867483 52.5462021),+49 30 9989526,,,,http://www.stb-mh.de/Bibliothek-Ehm-Welk.html,,"Mo,Tu,Th 13:00-19:00; We,Fr 11:00-15:00",,,,,,,,,,,,
48957837,Stadtbibliothek Neukölln - Margarete-Kubicka-Bibliothek,,,,library,,,,Gutschmidtstraße,33,12359,Berlin,DE,52.436686949999995,13.446021900000002,POINT (13.446021900000002 52.436686949999995),,+49 30 902391223,,britz-sued@stadtbibliothek-neukoelln.de,,https://www.berlin.de/stadtbibliothek-neukoelln/bibliotheken/margarete-kubicka-bibliothek/,"Mo-Tu,Fr 13:00-19:00; We off; Th 08:30-16:00",limited,,,,,,,,,,,
48992634,Bezirkszentralbibliothek Eva-Maria-Buch-Haus,,,,library,,,Stadt Berlin,Götzstraße,8-12,12099,Berlin,DE,52.4637788,13.387784052762118,POINT (13.387784052762118 52.4637788),,,,,https://www.berlin.de/stadtbibliothek-tempelhof-schoeneberg/bibliotheken/bezirkszentralbibliothek/,,Mo-Sa 10:00-19:00; Su 10:00-17:00,yes,,,,,wlan,,,,,DE-B713,
61907910,Manfred-Bofinger-Bibliothek im Gerard Philipe,,,,library,,,,,,,,,52.4887727,13.450762815575436,POINT (13.450762815575436 52.4887727),+49 30 53218166,,,,https://www.berlin.de/stadtbibliothek-treptow-koepenick/bibliotheken/alt-treptow/,,"Mo,Th 13:00-19:00; Tu,Fr 11:00-17:00; We,Sa-Su off",yes,,,,,,,,,,,
77676093,Berliner Blindenhörbücherei,,,,library,,,Berliner Blindenhörbücherei gemeinnützige GmbH,Auerbachstraße,5,14193,Berlin,DE,52.48703185,13.262305422210884,POINT (13.262305422210884 52.48703185),,+49 30 826 31 11,,info@berliner-hoerbuecherei.de,,https://bhb.absv.de/,"Mo-Th 09:30-12:30,13:00-15:00; Fr 09:30-12:30",,,,,,,,,,,,
79995213,Haus 6 (Bibliothek),,Bibliothek,,library,university,,Freie Universität Berlin,Oertzenweg,19 B,14163,Berlin,DE,52.42897635,13.237617044537657,POINT (13.237617044537657 52.42897635),+49 30 838 62636,,service.library@vetmed.fu-berlin.de,,https://www.vetmed.fu-berlin.de/bibliothek,,Mo-Fr 08:00-18:00,yes,yes,,yes,,,,,,,DE-188-846,
102523700,Bibliothek am Luisenbad,,,,library,,,,Badstraße,39,13357,Berlin,DE,52.55361395,13.379496211298076,POINT (13.379496211298076 52.55361395),+49-30-901845610;+49-30-901845610,,luisenbad@stb-mitte.de,,https://www.berlin.de/stadtbibliothek-mitte/bibliotheken/bibliothek-am-luisenbad/,,Mo-Fr 10:00-19:30; Sa 10:00-14:00,yes,,,,,wlan,,,,,DE-B788,
122700497,Stadtteilbibliothek Haselhorst,,,,library,,,,,,,,,52.54292995,13.239058225821307,POINT (13.239058225821307 52.54292995),,,,,,,"Mo,Th 13:00-19:00; Tu,We,Fr 13:00-17:00",,,,,,,,,,,,
139631213,Mittelpunktbibliothek,,,,library,,,,Alter Markt,2,12555,Berlin,DE,52.4458824,13.57903996294927,POINT (13.57903996294927 52.4458824),+49 30 902973415,,mpb.k@sb-tk.de,,,https://www.berlin.de/stadtbibliothek-treptow-koepenick/bibliotheken/mittelpunktbibliothek-koepenick/,"Mo,Tu,Th,Fr 10:00-19:00; We 13:00-19:00; Sa 10:00-19:00; PH off",yes,yes,,,,,,,,,,
183011718,"Bibliothek für Sozialwissenschaften und Osteuropastudien, Leihstelle",,,,library,university,,Freie Universität Berlin,Garystraße,55,14195,Berlin,DE,52.44940255,13.276106139886483,POINT (13.276106139886483 52.44940255),,,,,,,,yes,,,,,,,,,,,
362827350,Schiller-Bibliothek,,,,library,,,http://voebb.de,Müllerstraße,149,13353,Berlin,DE,52.54644955,13.357275985841914,POINT (13.357275985841914 52.54644955),+49 30 9018-456 83,,,,http://www.berlin.de/stadtbibliothek-mitte/bibliotheken/schiller-bibliothek-mit-hugojugendmedienetage/,,Mo-Fr 10:00-19:30; Sa 10:00-14:00; Su 12:00-18:00,yes,yes,,yes,,wlan,,,,,DE-B718,
381241376,Thomas-Dehler-Bibliothek,,,,library,private_non_profit,,Freundeskreis der Thomas-Dehler-Bibliothek e.V.,Martin-Luther-Straße,77,10825,Berlin,DE,52.488196200000004,13.34572200937501,POINT (13.34572200937501 52.488196200000004),,+49 30 902776496,,,,https://www.berlin.de/stadtbibliothek-tempelhof-schoeneberg/bibliotheken/thomas-dehler-bibliothek/,Tu-Fr 15:00-19:00; Sa 12:00-14:00,limited,,,,,,,,,,,
396710862,Gottfried-Benn-Bibliothek,,,,library,government,,Bezirksamt Steglitz-Zehlendorf,Nentershäuser Platz,1,14163,Berlin,DE,52.432077899999996,13.255438027436117,POINT (13.255438027436117 52.432077899999996),,+49 30 902 995458,,,https://www.berlin.de/stadtbibliothek-steglitz-zehlendorf/bibliotheken/gottfried-benn-bibliothek/,https://www.berlin.de/stadtbibliothek-steglitz-zehlendorf/bibliotheken/gottfried-benn-bibliothek/,,limited,no,,,,,,,,,DE-B712,
412968438,Campusbibliothek,,,,library,university,,Berliner Hochschule für Technik,Luxemburger Straße,,13353,Berlin,DE,52.54508165,13.354815919665612,POINT (13.354815919665612 52.54508165),+49 30 4504 2507,,leihfr@bht-berlin.de,,https://www.bht-berlin.de/bibliothek,,"Mo,We,Fr 10:00-16:00; Tu,Th 10:00-18:00; PH off",yes,,0,,,wlan,,,,,DE-B768,
569067822,Humboldt-Universität zu Berlin Universitätsbibliothek Zweigbibliothek Theologie,Humboldt University of Berlin University Library Theology Branch Library,,,library,university,,Universitätsbibliothek der Humboldt-Universität zu Berlin,Anna-Louisa-Karsch-Straße,1,10178,Berlin,DE,52.52112405,13.401368440921585,POINT (13.401368440921585 52.52112405),,+49 30 2093-91800,,theol@ub.hu-berlin.de,,https://www.ub.hu-berlin.de/de/standorte/zwbtheologie,"Mo-Fr 09:00-20:00 || Mo-Fr 09:00-18:00 ""in der vorlesungsfreien Zeit""",yes,,-1;0;1;2;3,,,wlan,,,yes,,DE-11-133,
739645082,Bibliothek für Bildungsgeschichtliche Forschung,,,BBF,library,public,,Deutsches Institut für Internationale Pädagogische Forschung (DIPF),Warschauer Straße,34-38,10243,Berlin,DE,52.505137,13.448207797667408,POINT (13.448207797667408 52.505137),,+49 3029336012,info@dipf.de,,,https://bbf.dipf.de,Mo-Fr 10:00-18:00,yes,,1,,,wlan,,,,,,
854062274,Schulbibliothek Bücherwagen,,,,library,,,Anna-Essinger-Gemeinischaftsschule,,,,,,52.4382833,13.311020658623693,POINT (13.311020658623693 52.4382833),,,,,,,,,,,,,,,,,,,
905949659,Mittelpunktbibliothek Treptow,,,,library,public,,Verbund der Öffentlichen Bibliotheken Berlins,Michael-Brückner-Straße,9,12439,Berlin,DE,52.453992850000006,13.51427517541715,POINT (13.51427517541715 52.453992850000006),,+49 30 90297 6800,,mpb.t@sb-tk.de,,https://www.berlin.de/stadtbibliothek-treptow-koepenick/bibliotheken/mittelpunktbibliothek-treptow/,Mo-Tu 10:00-20:00; We 13:00-20:00; Th-Fr 10:00-20:00; Sa 10:00-14:00,yes,,,,,,,,,,DE-B459,
